Participant,Task,Fixation Count,Total Fixation Duration [ms],Average Fixation Duration [ms]
45,mupliple_choice_rectangle.jpg,188,37489.75600000002,199.41359574468098
46,vehicle_java2.jpg,192,36724.73700000003,191.27467187500017
46,mupliple_choice_vehicle.jpg,164,38556.53599999999,235.10082926829264
46,rectangle_java2.jpg,141,30865.430000000008,218.90375886524828
46,mupliple_choice_rectangle.jpg,63,13488.607000000004,214.10487301587307
47,vehicle_python.jpg,246,41453.49600000005,168.5101463414636
47,mupliple_choice_vehicle.jpg,108,19134.717,177.17330555555557
47,rectangle_python.jpg,121,21996.992000000002,181.7933223140496
47,mupliple_choice_rectangle.jpg,122,29353.804999999986,240.60495901639334
48,vehicle_java2.jpg,204,39673.72,194.47901960784316
48,mupliple_choice_vehicle.jpg,0,0.0,0.0
48,rectangle_java2.jpg,149,23256.787999999993,156.08582550335566
48,mupliple_choice_rectangle.jpg,0,0.0,0.0
49,rectangle_python.jpg,141,33645.956,238.6238014184397
49,mupliple_choice_rectangle.jpg,68,17906.609000000004,263.3324852941177
49,vehicle_python.jpg,159,39969.51200000001,251.38057861635227
49,mupliple_choice_vehicle.jpg,45,11691.208999999999,259.8046444444444
4,rectangle_java2.jpg,233,42980.38799999998,184.46518454935614
4,mupliple_choice_rectangle.jpg,127,26541.743,208.9901023622047
4,vehicle_java2.jpg,266,47941.362999999976,180.23068796992473
4,mupliple_choice_vehicle.jpg,82,12175.141000000001,148.4773292682927
50,vehicle_java2.jpg,383,56499.63000000015,147.51861618798995
50,mupliple_choice_vehicle.jpg,127,16698.411000000004,131.4835511811024
50,rectangle_java2.jpg,30,4694.200999999994,156.47336666666646
50,mupliple_choice_rectangle.jpg,92,10962.39,119.15641304347825
51,vehicle_java2.jpg,81,16890.823999999997,208.52869135802464
51,mupliple_choice_vehicle.jpg,60,14775.183999999992,246.25306666666654
51,rectangle_java2.jpg,104,21586.307999999997,207.56065384615383
51,mupliple_choice_rectangle.jpg,68,15950.996000000003,234.57347058823532
52,vehicle_scala.jpg,212,47132.94600000003,222.32521698113223
52,mupliple_choice_vehicle.jpg,205,51630.29400000008,251.85509268292722
52,rectangle_scala.jpg,141,27444.81199999999,194.64405673758858
52,mupliple_choice_rectangle.jpg,125,17038.980999999992,136.31184799999994
53,rectangle_java.jpg,236,35400.49800000001,150.00211016949154
53,mupliple_choice_rectangle.jpg,78,17943.016999999993,230.0386794871794
53,vehicle_java.jpg,214,34897.828000000016,163.0739626168225
53,mupliple_choice_vehicle.jpg,90,19157.48599999999,212.86095555555545
54,vehicle_java.jpg,169,35417.09600000003,209.56861538461555
54,mupliple_choice_vehicle.jpg,139,29388.605999999996,211.42882014388488
54,rectangle_java.jpg,337,69989.2670000001,207.68328486646914
54,mupliple_choice_rectangle.jpg,53,12718.290999999997,239.9677547169811
55,rectangle_java2.jpg,333,83121.58500000006,249.61436936936957
55,mupliple_choice_rectangle.jpg,56,12183.087999999992,217.55514285714273
55,vehicle_java2.jpg,369,99453.328,269.5212140921409
55,mupliple_choice_vehicle.jpg,56,12983.698,231.85175
56,vehicle_java2.jpg,181,38601.65099999999,213.26879005524856
56,mupliple_choice_vehicle.jpg,24,4811.572000000003,200.48216666666679
56,rectangle_java2.jpg,138,35572.70200000001,257.77320289855084
56,mupliple_choice_rectangle.jpg,46,10879.422000000002,236.50917391304353
57,rectangle_java2.jpg,131,21938.022000000008,167.4658167938932
57,mupliple_choice_rectangle.jpg,144,29304.605000000018,203.50420138888902
57,vehicle_java2.jpg,313,49664.68099999998,158.67310223642167
57,mupliple_choice_vehicle.jpg,36,6359.748999999999,176.65969444444443
58,vehicle_java2.jpg,155,37049.09099999999,239.02639354838706
58,mupliple_choice_vehicle.jpg,51,9535.705000000004,186.97460784313733
58,rectangle_java2.jpg,318,73638.46599999993,231.56750314465387
58,mupliple_choice_rectangle.jpg,50,11286.955999999996,225.73911999999993
59,vehicle_java.jpg,384,81885.79999999999,213.2442708333333
59,mupliple_choice_vehicle.jpg,40,8063.686999999995,201.59217499999988
59,rectangle_java.jpg,203,27733.52000000007,136.61832512315306
59,mupliple_choice_rectangle.jpg,59,5876.597999999996,99.60335593220333
5,rectangle_java2.jpg,191,40604.824,212.59070157068064
5,mupliple_choice_rectangle.jpg,109,24310.41199999999,223.03130275229347
5,vehicle_java2.jpg,185,35062.95199999996,189.52947027027005
5,mupliple_choice_vehicle.jpg,118,20534.434,174.0206271186441
60,vehicle_java2.jpg,259,49621.96399999995,191.5905945945944
60,mupliple_choice_vehicle.jpg,72,13035.196999999998,181.04440277777775
60,rectangle_java2.jpg,230,41473.34699999998,180.3188999999999
60,mupliple_choice_rectangle.jpg,119,20026.730999999974,168.29185714285694
61,vehicle_java2.jpg,257,42841.76700000004,166.69948249027254
61,mupliple_choice_vehicle.jpg,155,27806.275999999976,179.3953290322579
61,rectangle_java2.jpg,322,64641.590999999986,200.7502826086956
61,mupliple_choice_rectangle.jpg,89,16427.097999999998,184.57413483146064
62,rectangle_java.jpg,169,34673.69700000001,205.16980473372786
62,mupliple_choice_rectangle.jpg,82,20886.070000000007,254.7081707317074
62,vehicle_java.jpg,211,37253.375,176.55627962085308
62,mupliple_choice_vehicle.jpg,73,13547.116999999995,185.57694520547938
63,vehicle_java.jpg,283,64618.34100000006,228.33336042402848
63,mupliple_choice_vehicle.jpg,95,18446.64899999999,194.17525263157884
63,rectangle_java.jpg,315,65392.889999999934,207.59647619047598
63,mupliple_choice_rectangle.jpg,121,28114.118000000017,232.34808264462825
64,vehicle_java2.jpg,644,123710.86799999987,192.09762111801223
64,mupliple_choice_vehicle.jpg,109,16538.845000000016,151.73252293577997
64,rectangle_java2.jpg,420,81659.10999999996,194.42645238095227
64,mupliple_choice_rectangle.jpg,98,19302.756000000005,196.9668979591837
65,rectangle_java.jpg,197,26632.606000000018,135.19089340101533
65,mupliple_choice_rectangle.jpg,32,6588.34,205.885625
65,vehicle_java.jpg,117,18052.596000000027,154.29569230769255
65,mupliple_choice_vehicle.jpg,93,19150.457,205.91889247311826
66,vehicle_java2.jpg,44,8467.507000000007,192.44334090909106
66,mupliple_choice_vehicle.jpg,5,651.8740000000007,130.37480000000014
66,rectangle_java2.jpg,167,27802.662999999997,166.4830119760479
66,mupliple_choice_rectangle.jpg,50,6311.715999999995,126.2343199999999
67,rectangle_java2.jpg,178,23844.31300000005,133.95681460674186
67,mupliple_choice_rectangle.jpg,82,11459.119999999992,139.74536585365843
67,vehicle_java2.jpg,108,15534.060999999989,143.83389814814805
67,mupliple_choice_vehicle.jpg,49,4792.1259999999975,97.79848979591831
68,rectangle_java2.jpg,184,37829.77800000003,205.59661956521754
68,mupliple_choice_rectangle.jpg,115,26621.267,231.48927826086955
68,vehicle_java2.jpg,183,37232.57100000003,203.4566721311477
68,mupliple_choice_vehicle.jpg,199,41034.304,206.20253266331656
69,rectangle_java2.jpg,250,50477.046,201.908184
69,mupliple_choice_rectangle.jpg,181,44009.12100000003,243.14431491712722
69,vehicle_java2.jpg,331,64495.331000000035,194.84994259818743
69,mupliple_choice_vehicle.jpg,83,17050.703999999998,205.43016867469876
6,rectangle_java.jpg,161,31673.318000000025,196.7286832298138
6,mupliple_choice_rectangle.jpg,92,21422.190000000006,232.8498913043479
6,vehicle_java.jpg,309,61862.42299999993,200.20201618122954
6,mupliple_choice_vehicle.jpg,101,16746.546000000017,165.80738613861402
70,rectangle_java2.jpg,145,22257.898999999994,153.50275172413788
70,mupliple_choice_rectangle.jpg,103,16086.975999999991,156.18423300970866
70,vehicle_java2.jpg,202,28386.071999999996,140.52510891089108
70,mupliple_choice_vehicle.jpg,141,21706.47300000002,153.94661702127675
71,rectangle_java.jpg,237,29597.30000000007,124.88312236286949
71,mupliple_choice_rectangle.jpg,93,15811.294000000002,170.01391397849463
71,vehicle_java.jpg,519,71524.95600000005,137.81301734104056
71,mupliple_choice_vehicle.jpg,174,26005.976000000006,149.45963218390807
72,vehicle_java2.jpg,469,71167.12000000008,151.74226012793196
72,mupliple_choice_vehicle.jpg,76,12771.174000000005,168.0417631578948
72,rectangle_java2.jpg,243,39648.99700000001,163.16459670781896
72,mupliple_choice_rectangle.jpg,112,18146.685000000005,162.02397321428575
73,vehicle_java2.jpg,429,82275.04399999997,191.78331934731926
73,mupliple_choice_vehicle.jpg,84,15238.996000000003,181.4166190476191
73,rectangle_java2.jpg,302,56244.52199999995,186.24013907284754
73,mupliple_choice_rectangle.jpg,102,14075.312999999996,137.99326470588232
74,rectangle_java2.jpg,113,21663.63200000001,191.71355752212398
74,mupliple_choice_rectangle.jpg,47,9503.179,202.19529787234043
74,vehicle_java2.jpg,107,20782.937999999995,194.2330654205607
74,mupliple_choice_vehicle.jpg,121,23998.601999999988,198.33555371900817
75,vehicle_java.jpg,373,74254.50500000003,199.07373994638078
75,mupliple_choice_vehicle.jpg,263,56931.993,216.47145627376426
75,rectangle_java.jpg,246,47620.591000000044,193.5796382113823
