Participant,Task,Saccade Count,Total Saccade Duration [ms],Average Saccade Duration [ms],Average Saccade Distance [px]
58,mupliple_choice_vehicle.jpg,20,10623.296,531.1648,169.47762950389787
58,rectangle_java2.jpg,127,86712.63099999998,682.7766220472439,101.61927630594882
58,mupliple_choice_rectangle.jpg,18,12250.946000000002,680.6081111111112,199.53563869843282
59,vehicle_java.jpg,309,95241.14599999992,308.2237734627829,87.970018420819
59,mupliple_choice_vehicle.jpg,35,7515.525000000002,214.7292857142858,63.45450620165441
59,rectangle_java.jpg,30,90657.34200000002,3021.9114000000004,142.6634134844779
59,mupliple_choice_rectangle.jpg,4,17234.909,4308.72725,239.8314836109642
5,rectangle_java2.jpg,76,45956.75199999997,604.6941052631576,154.91936536126093
5,mupliple_choice_rectangle.jpg,45,26878.087000000007,597.2908222222223,103.63605654583274
5,vehicle_java2.jpg,73,40548.247,555.4554383561644,104.03201800426116
5,mupliple_choice_vehicle.jpg,44,22726.496,516.5112727272727,149.78978989076856
60,vehicle_java2.jpg,189,63811.71299999996,337.6281111111109,85.53480789594758
60,mupliple_choice_vehicle.jpg,26,14139.103,543.8116538461538,135.87773056091854
60,rectangle_java2.jpg,132,51316.466,388.76110606060604,94.5770986696365
60,mupliple_choice_rectangle.jpg,55,24706.341999999997,449.20621818181814,134.92706290613864
61,vehicle_java2.jpg,70,53024.515,757.4930714285714,146.24758225798578
61,mupliple_choice_vehicle.jpg,52,39865.289,766.640173076923,265.8038625111619
61,rectangle_java2.jpg,78,81129.08300000004,1040.1164487179492,173.99681465630178
61,mupliple_choice_rectangle.jpg,25,19498.769,779.9507600000001,137.81280854887763
62,rectangle_java.jpg,53,41284.65599999998,778.9557735849053,146.1622789729685
62,mupliple_choice_rectangle.jpg,42,22437.770999999993,534.2326428571427,90.8766758122133
62,vehicle_java.jpg,59,48627.882,824.2013898305084,151.0220826653546
62,mupliple_choice_vehicle.jpg,16,15406.714000000002,962.9196250000001,140.011440608807
63,vehicle_java.jpg,187,75481.05500000002,403.6420053475937,110.16952584967443
63,mupliple_choice_vehicle.jpg,34,21326.568,627.252,134.2130545101008
63,rectangle_java.jpg,230,78725.02,342.2826956521739,100.75280053677169
63,mupliple_choice_rectangle.jpg,59,31301.760000000006,530.5383050847458,124.68055013709439
64,vehicle_java2.jpg,289,164493.23300000007,569.1807370242217,124.95238436106041
64,mupliple_choice_vehicle.jpg,26,31685.579,1218.6761153846155,103.12939910336483
64,rectangle_java2.jpg,174,99945.99500000001,574.4022701149426,109.69292451451784
64,mupliple_choice_rectangle.jpg,39,22366.274000000005,573.4942051282053,120.31225309446333
65,rectangle_java.jpg,19,54591.449,2873.2341578947367,169.72455184863486
65,mupliple_choice_rectangle.jpg,11,11899.571,1081.7791818181818,72.73941431591774
65,vehicle_java.jpg,32,57024.24100000002,1782.0075312500007,200.10822387151072
65,mupliple_choice_vehicle.jpg,56,21590.59700000001,385.5463750000002,99.48989878986583
66,vehicle_java2.jpg,12,29173.998,2431.1665,160.91210346431853
66,mupliple_choice_vehicle.jpg,3,21090.606,7030.202,322.6034394257592
66,rectangle_java2.jpg,42,43867.52500000001,1044.4648809523812,118.75256740302564
66,mupliple_choice_rectangle.jpg,9,17182.856,1909.206222222222,126.17525752559416
67,rectangle_java2.jpg,21,76426.607,3639.3622380952384,159.87185387935145
67,mupliple_choice_rectangle.jpg,13,21223.755000000005,1632.5965384615388,101.24520343614455
67,vehicle_java2.jpg,9,59365.933,6596.214777777777,108.34692965771494
67,mupliple_choice_vehicle.jpg,4,12459.006,3114.7515,268.9567006637765
68,rectangle_java2.jpg,59,44976.22800000002,762.3089491525427,112.41095653304248
68,mupliple_choice_rectangle.jpg,39,29517.440999999995,756.8574615384614,125.9085397627522
68,vehicle_java2.jpg,48,46679.97700000001,972.4995208333336,137.3521699171743
68,mupliple_choice_vehicle.jpg,48,46725.124,973.4400833333334,153.80427430053925
69,rectangle_java2.jpg,162,58992.33499999998,364.15021604938255,96.34752116766074
69,mupliple_choice_rectangle.jpg,178,67064.958,376.76942696629214,106.1037609022562
69,vehicle_java2.jpg,252,77290.46600000004,306.7081984126986,92.82897569848862
69,mupliple_choice_vehicle.jpg,76,18270.755999999994,240.40468421052623,73.54625044051556
6,rectangle_java.jpg,23,35948.969,1562.998652173913,158.78867462170206
6,mupliple_choice_rectangle.jpg,28,25421.881999999994,907.9243571428569,144.6307711245082
6,vehicle_java.jpg,84,72885.77900000002,867.6878452380955,123.56234958326282
6,mupliple_choice_vehicle.jpg,19,20750.406999999996,1092.126684210526,230.63234149836865
70,rectangle_java2.jpg,17,40149.33900000001,2361.725823529412,136.0272445457437
70,mupliple_choice_rectangle.jpg,26,18974.530000000002,729.7896153846154,144.06590476814847
70,vehicle_java2.jpg,48,40623.85799999999,846.3303749999999,99.62429258485469
70,mupliple_choice_vehicle.jpg,44,24998.206000000006,568.1410454545456,95.28024532340447
71,rectangle_java.jpg,18,61994.874,3444.159666666667,257.0552666399922
71,mupliple_choice_rectangle.jpg,11,23109.823,2100.893,270.3819067247037
71,vehicle_java.jpg,66,118572.673,1796.5556515151513,208.37727549874646
71,mupliple_choice_vehicle.jpg,20,35629.157,1781.45785,215.2158370346518
72,vehicle_java2.jpg,140,97505.35400000004,696.4668142857146,135.48658586338212
72,mupliple_choice_vehicle.jpg,25,16039.029,641.56116,174.4101048408584
72,rectangle_java2.jpg,64,52792.409999999996,824.8814062499999,182.92721002587717
72,mupliple_choice_rectangle.jpg,41,20414.506999999998,497.9148048780487,144.58033327432432
73,vehicle_java2.jpg,159,101476.66700000002,638.218031446541,149.41323168103048
73,mupliple_choice_vehicle.jpg,26,18334.58,705.176153846154,193.42086072871345
73,rectangle_java2.jpg,99,75054.65599999999,758.1278383838383,149.36343817164484
73,mupliple_choice_rectangle.jpg,18,19242.638,1069.0354444444445,160.6676336068613
74,rectangle_java2.jpg,57,30877.53099999999,541.7110701754384,100.00731146791402
74,mupliple_choice_rectangle.jpg,42,11435.188999999998,272.2664047619047,139.66282308771315
74,vehicle_java2.jpg,78,27578.24799999999,353.5672820512819,96.62135409964323
74,mupliple_choice_vehicle.jpg,84,27370.147999999997,325.8350952380952,94.28231461978423
75,vehicle_java.jpg,342,86081.95300000001,251.70161695906435,89.04759577900809
75,mupliple_choice_vehicle.jpg,274,67111.19,244.93135036496352,93.25544960130895
75,rectangle_java.jpg,200,55392.197,276.960985,103.3012330949095
75,mupliple_choice_rectangle.jpg,135,44296.966000000015,328.1256740740742,83.90473559289565
76,rectangle_java.jpg,8,55158.525,6894.815625,189.20685403500164
76,mupliple_choice_rectangle.jpg,9,23282.228000000003,2586.9142222222226,190.72449100067195
76,vehicle_java.jpg,18,62187.10399999998,3454.83911111111,172.2151097235951
76,mupliple_choice_vehicle.jpg,5,22258.157,4451.6314,171.4802970505053
77,vehicle_java2.jpg,387,85770.20800000013,221.62844444444477,49.33906256425959
77,mupliple_choice_vehicle.jpg,21,5572.1410000000005,265.34004761904765,53.590078530458044
77,rectangle_java2.jpg,122,119100.29999999994,976.2319672131143,85.68088454228807
77,mupliple_choice_rectangle.jpg,14,42118.509,3008.4649285714286,167.15759836339586
78,vehicle_java2.jpg,58,33185.600999999995,572.1655344827585,108.83136112495552
78,mupliple_choice_vehicle.jpg,93,23742.088000000003,255.29126881720433,77.40523378028064
78,rectangle_java2.jpg,93,53855.905000000006,579.0957526881721,104.32016991786233
78,mupliple_choice_rectangle.jpg,28,22778.54899999999,813.5196071428569,160.86032731415852
79,vehicle_java2.jpg,166,63851.763000000035,384.6491746987954,81.19077070150924
79,mupliple_choice_vehicle.jpg,121,39329.30399999999,325.0355702479338,109.32756540315151
79,rectangle_java2.jpg,126,53744.38400000003,426.54273015873036,99.2939055191504
79,mupliple_choice_rectangle.jpg,50,13911.117999999993,278.22235999999987,90.43133885217034
7,vehicle_scala.jpg,119,110940.10299999999,932.2697731092436,119.47002005956938
7,mupliple_choice_vehicle.jpg,74,57708.011999999995,779.838,106.3014825674486
7,rectangle_scala.jpg,79,89997.72300000001,1139.211683544304,119.59909708482786
7,mupliple_choice_rectangle.jpg,38,34077.76300000001,896.7832368421056,139.76814484115044
80,vehicle_java.jpg,34,34804.142,1023.6512352941177,235.01838990617705
80,mupliple_choice_vehicle.jpg,15,18050.649,1203.3766,239.59124872575902
80,rectangle_java.jpg,33,28945.826000000005,877.1462424242426,170.27499788638258
80,mupliple_choice_rectangle.jpg,82,55542.61800000003,677.3490000000004,168.62341965597548
81,vehicle_java.jpg,126,73485.957,583.221880952381,121.9496854027698
81,mupliple_choice_vehicle.jpg,67,25293.788,377.519223880597,108.01281157803426
81,rectangle_java.jpg,30,31821.413999999993,1060.7137999999998,151.26412472208298
81,mupliple_choice_rectangle.jpg,38,14130.616999999998,371.8583421052631,150.16330635725708
82,vehicle_java2.jpg,337,63407.457,188.15269139465877,73.28201267046549
82,mupliple_choice_vehicle.jpg,65,17798.714999999997,273.82638461538454,92.08955037720234
82,rectangle_java2.jpg,225,42285.02000000001,187.93342222222228,67.4931342727377
82,mupliple_choice_rectangle.jpg,199,43314.11799999999,217.6588844221105,75.16446119677532
83,vehicle_java2.jpg,118,65386.38199999996,554.1218813559319,99.76190967124674
83,mupliple_choice_vehicle.jpg,93,36741.14100000002,395.0660322580647,88.68161251202774
83,rectangle_java2.jpg,161,87317.358,542.3438385093167,99.30671944501282
83,mupliple_choice_rectangle.jpg,83,32637.304999999997,393.2205421686747,124.44800596131455
84,vehicle_java2.jpg,146,53144.013999999996,364.00009589041093,80.89376651562694
84,mupliple_choice_vehicle.jpg,70,33685.655000000006,481.2236428571429,95.64634868761668
84,rectangle_java2.jpg,139,85421.78099999999,614.5451870503596,113.69289829423202
84,mupliple_choice_rectangle.jpg,61,48580.227000000006,796.3971639344263,113.68363632460547
85,vehicle_java.jpg,77,47600.51400000001,618.1884935064936,112.2191816002069
85,mupliple_choice_vehicle.jpg,36,15099.003000000002,419.4167500000001,151.1247423058311
85,rectangle_java.jpg,91,47980.53000000001,527.2585714285716,104.54341597008751
85,mupliple_choice_rectangle.jpg,54,20374.630999999994,377.30798148148136,91.79222998739803
86,rectangle_java2.jpg,517,156968.78899999996,303.61467891682776,67.22138364322623
86,mupliple_choice_rectangle.jpg,105,29864.827999999994,284.4269333333333,73.34637861859919
86,vehicle_java2.jpg,232,82274.45199999998,354.63125862068955,69.08519324561072
86,mupliple_choice_vehicle.jpg,9,33856.962,3761.884666666667,240.68966007470692
87,rectangle_java2.jpg,144,59855.98099999999,415.6665347222222,88.2080914847924
87,mupliple_choice_rectangle.jpg,134,58761.57699999998,438.5192313432835,94.55206887119523
87,vehicle_java2.jpg,293,60241.796999999984,205.60340273037536,47.12269319621239
87,mupliple_choice_vehicle.jpg,70,21847.214,312.10305714285715,72.18069432082747
88,rectangle_java2.jpg,15,43653.10800000001,2910.2072000000003,231.445630479121
88,mupliple_choice_rectangle.jpg,20,67093.66000000002,3354.683000000001,142.576065830538
88,vehicle_java2.jpg,18,66151.28199999999,3675.071222222222,199.52366238400685
88,mupliple_choice_vehicle.jpg,7,21366.56,3052.3657142857146,243.51279894256172
89,vehicle_java2.jpg,296,99925.40800000001,337.58583783783786,82.99681244885076
89,mupliple_choice_vehicle.jpg,59,24846.311,421.1239152542373,99.83917259602472
89,rectangle_java2.jpg,180,64615.56,358.9753333333333,73.65657438578167
89,mupliple_choice_rectangle.jpg,39,15118.963,387.66571794871794,147.71858446947425
8,vehicle_java2.jpg,106,128438.471,1211.6836886792453,105.57660104945653
8,mupliple_choice_vehicle.jpg,11,22122.392000000003,2011.1265454545457,236.58663217364025
8,rectangle_java2.jpg,15,60571.683000000005,4038.1122000000005,221.33018243995042
8,mupliple_choice_rectangle.jpg,13,13670.762,1051.5970769230769,161.6620035883593
90,vehicle_java2.jpg,25,6651.441999999999,266.05767999999995,158.27832004359797
90,mupliple_choice_vehicle.jpg,26,10645.893,409.4574230769231,56.371257299094445
90,rectangle_java2.jpg,63,26774.082,424.98542857142854,79.72472282554935
90,mupliple_choice_rectangle.jpg,13,5667.276,435.9443076923077,115.67652325082175
91,vehicle_java2.jpg,299,55044.161999999975,184.0941872909698,66.76792755041683
91,mupliple_choice_vehicle.jpg,111,16867.689,151.96116216216214,51.93392888765544
91,rectangle_java2.jpg,190,37129.842000000026,195.42022105263172,37.37926987490206
91,mupliple_choice_rectangle.jpg,95,12343.077999999994,129.9271368421052,58.44248083714556
92,rectangle_java.jpg,15,41133.003,2742.2001999999998,125.06606330342882
92,mupliple_choice_rectangle.jpg,13,24830.779000000002,1910.0599230769233,154.5786547408342
92,vehicle_java.jpg,19,53876.42799999999,2835.6014736842103,168.50277574498364
92,mupliple_choice_vehicle.jpg,3,10070.895,3356.965,308.08354472952374
93,vehicle_java.jpg,48,18158.491999999995,378.30191666666656,133.81698480663962
93,mupliple_choice_vehicle.jpg,39,8279.376,212.2916923076923,64.30413037635373
93,rectangle_java.jpg,41,17718.409000000003,432.15631707317084,63.39189961035515
93,mupliple_choice_rectangle.jpg,33,9675.299,293.19087878787883,110.3614374308188
94,rectangle_java2.jpg,50,23574.587,471.49174,103.90711011087245
94,mupliple_choice_rectangle.jpg,11,5923.429,538.4935454545455,158.43921818465094
94,vehicle_java2.jpg,134,50083.398,373.75670149253733,80.3482301850958
94,mupliple_choice_vehicle.jpg,40,11667.367999999999,291.6842,88.08689974048355
95,vehicle_java2.jpg,5,19818.378999999997,3963.6757999999995,296.12853171408943
95,mupliple_choice_vehicle.jpg,1,12047.181,12047.181,393.5440000813124
95,rectangle_java2.jpg,13,45155.35400000001,3473.48876923077,210.87894250272393
95,mupliple_choice_rectangle.jpg,10,18785.097,1878.5097,155.26048629551357
96,vehicle_java2.jpg,276,57364.083999999966,207.8408840579709,59.92947752339532
96,mupliple_choice_vehicle.jpg,52,13779.024999999998,264.98124999999993,85.14628472541855
96,rectangle_java2.jpg,285,56888.537999999986,199.60890526315785,62.94879268129304
96,mupliple_choice_rectangle.jpg,78,38695.095,496.09096153846156,93.780504882174
97,vehicle_java2.jpg,184,57456.064,312.26121739130434,82.67376461650527
97,mupliple_choice_vehicle.jpg,177,40865.32699999999,230.87755367231634,73.64984823476057
97,rectangle_java2.jpg,102,51500.343,504.90532352941176,109.07033368036693
97,mupliple_choice_rectangle.jpg,22,11263.242999999999,511.96559090909085,155.59250384471719
98,rectangle_java.jpg,6,41528.80299999999,6921.467166666665,138.7383133016741
98,mupliple_choice_rectangle.jpg,10,28865.269,2886.5269,164.10616065913905
98,vehicle_java.jpg,14,32796.583,2342.6130714285714,250.6824473254222
98,mupliple_choice_vehicle.jpg,1,651.847,651.847,261.98665996573186
99,rectangle_java2.jpg,32,34197.613,1068.67540625,136.1513055884169
99,mupliple_choice_rectangle.jpg,31,25466.330000000005,821.4945161290324,147.18268109898602
99,vehicle_java2.jpg,91,73103.03800000002,803.3300879120881,96.59931374576306
99,mupliple_choice_vehicle.jpg,46,34573.78,751.6039130434782,99.60902585165866
9,rectangle_java2.jpg,20,38829.678,1941.4839,98.8501765045564
9,mupliple_choice_rectangle.jpg,17,26061.751000000004,1533.0441764705884,162.0534793734909
9,vehicle_java2.jpg,20,69389.64000000001,3469.482000000001,117.71393475160036
9,mupliple_choice_vehicle.jpg,22,26822.291000000012,1219.195045454546,115.9192302483953
