# File: ogama_saccades2.txt
# Created: Donnerstag, 28. September 2023,15:08:00
# with: OGAMA Version: 5.1.7759
# Contents: GazeFixations table.
# Applies to Projekt:s22
#
SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	
P370	0	0	18912	135480	42	332,0092	7,904981	0						No image file specified		0	
P370	0	0	18913	135888	50	372,4722	7,449445	0						No image file specified		0	
P370	0	0	18914	136172	33	302,5464	9,168072	0						No image file specified		0	
P370	0	0	18915	136363	42	116,1304	2,76501	0						No image file specified		0	
P370	0	0	18916	136588	34	134,6803	3,961186	0						No image file specified		0	
P370	0	0	18917	136913	25	57,74121	2,309648	0						No image file specified		0	
P370	0	0	18918	137055	42	171,5946	4,085586	0						No image file specified		0	
P370	0	0	18919	137588	50	380,5068	7,610136	0						No image file specified		0	
P370	0	0	18920	137805	33	145,619	4,412698	0						No image file specified		0	
P370	0	0	18921	138030	25	107,4055	4,29622	0						No image file specified		0	
P370	0	0	18922	138296	17	111,9872	6,587483	0						No image file specified		0	
P370	0	0	18923	138446	34	38,20751	1,12375	0						No image file specified		0	
P370	0	0	18924	138630	25	154,5606	6,182423	0						No image file specified		0	
P370	0	0	18925	138888	42	77,24666	1,839206	0						No image file specified		0	
P370	0	0	18926	139988	42	73,26353	1,74437	0						No image file specified		0	
P370	0	0	18927	140171	25	82,84022	3,313609	0						No image file specified		0	
P370	0	0	18928	140396	134	139,8668	1,043782	0						No image file specified		0	
P370	0	0	18929	140655	33	105,5752	3,19925	0						No image file specified		0	
P370	0	0	18930	140830	25	31,99643	1,279857	0						No image file specified		0	
P370	0	0	18931	141088	41	67,23106	1,639782	0						No image file specified		0	
P370	0	0	18932	141221	42	154,9236	3,688658	0						No image file specified		0	
P370	0	0	18933	141496	17	77,90724	4,582779	0						No image file specified		0	
P370	0	0	18934	141721	42	332,7634	7,922938	0						No image file specified		0	
P370	0	0	18935	141879	25	130,4225	5,216899	0						No image file specified		0	
P370	0	0	18936	142029	42	229,3431	5,460551	0						No image file specified		0	
P370	0	0	18937	142346	25	56,16772	2,246709	0						No image file specified		0	
P370	0	0	18938	142904	34	42,47364	1,249225	0						No image file specified		0	
P370	0	0	18939	143538	16	77,58694	4,849184	0						No image file specified		0	
P370	0	0	18940	144054	59	228,1031	3,866155	0						No image file specified		0	
P370	0	0	18941	144204	125	483,0748	3,864598	-1						No image file specified		0	
P370	0	0	18942	144471	50	169,7037	3,394074	0						No image file specified		0	
P370	0	0	18943	144779	33	207,2597	6,280597	0						No image file specified		0	
P370	0	0	18944	145021	183	219,2086	1,197861	0						No image file specified		0	
P370	0	0	18945	145537	67	423,481	6,320611	0						No image file specified		0	
P370	0	0	18946	145771	91	534,6458	5,875229	0						No image file specified		0	
P370	0	0	18947	146021	16	99,60937	6,225585	0						No image file specified		0	
P370	0	0	18948	146529	42	136,3485	3,246393	0						No image file specified		0	
P370	0	0	18949	146871	266	1184,808	4,454166	0						No image file specified		0	
P370	0	0	18950	147179	208	1357,367	6,525805	-1						No image file specified		0	
P370	0	0	18951	147437	34	68,83624	2,024595	0						No image file specified		0	
P370	0	0	18952	147704	50	141,0995	2,82199	0						No image file specified		0	
P370	0	0	18953	147954	33	148,4522	4,498551	0						No image file specified		0	
P370	0	0	18954	148154	41	270,0271	6,586026	0						No image file specified		0	
P370	0	0	18955	148520	500	608,7252	1,21745	-1						No image file specified		0	
P370	0	0	18956	149162	25	49,38079	1,975232	0						No image file specified		0	
P370	0	0	18957	149295	42	24,79444	0,5903438	0						No image file specified		0	
P370	0	0	18958	149420	17	23,92999	1,407646	0						No image file specified		0	
P370	0	0	18959	149545	25	272,9659	10,91864	0						No image file specified		0	
P370	0	0	18960	150145	167	115,1819	0,6897117	0						No image file specified		0	
P370	0	0	18961	150587	42	179,4311	4,272168	0						No image file specified		0	
P370	0	0	18962	151554	33	51,57408	1,562851	0						No image file specified		0	
P370	0	0	18963	152028	17	74,37991	4,375289	0						No image file specified		0	
P370	0	0	18964	152228	25	162,6249	6,504995	0						No image file specified		0	
P370	0	0	18965	152762	25	106,84	4,273599	0						No image file specified		0	
P370	0	0	18966	153387	41	81,61469	1,990602	0						No image file specified		0	
P370	0	0	18967	154517	517	118,6905	0,2295755	0						No image file specified		0	
P370	0	0	18968	155092	138	309,4455	2,242358	-1						No image file specified		0	
P370	0	0	18969	155372	41	116,3879	2,838729	0						No image file specified		0	
P370	0	0	18970	155705	42	225,8683	5,377817	0						No image file specified		0	
P370	0	0	18971	156005	33	232,6363	7,049585	0						No image file specified		0	
P370	0	0	18972	156196	259	274,9103	1,06143	-1						No image file specified		0	
P370	0	0	18973	156496	42	263,0779	6,26376	-1						No image file specified		0	
P370	0	0	18974	156780	8	27,18605	3,398257	0						No image file specified		0	
P370	0	0	18975	157313	42	207,0253	4,929175	0						No image file specified		0	
P370	0	0	18976	157530	16	69,6367	4,352294	0						No image file specified		0	
P370	0	0	18977	157705	25	84,30807	3,372323	0						No image file specified		0	
P370	0	0	18978	157988	33	24,10326	0,7304019	0						No image file specified		0	
P370	0	0	18979	158271	42	47,85556	1,139418	0						No image file specified		0	
P370	0	0	18980	158613	67	175,847	2,624582	0						No image file specified		0	
P370	0	0	18981	158821	9	46,10703	5,123003	0						No image file specified		0	
P370	0	0	18982	159221	25	42,82507	1,713003	0						No image file specified		0	
P370	0	0	18983	159430	741	161,117	0,2174319	-1						No image file specified		0	
P370	0	0	18984	160421	33	308,1402	9,337582	0						No image file specified		0	
P370	0	0	18985	160638	16	115,5564	7,222273	0						No image file specified		0	
P370	0	0	18986	160871	33	192,0359	5,819271	0						No image file specified		0	
P370	0	0	18987	161046	33	156,4692	4,741492	0						No image file specified		0	
P370	0	0	18988	161388	33	153,7128	4,657965	0						No image file specified		0	
P370	0	0	18989	161638	33	233,7139	7,08224	0						No image file specified		0	
P370	0	0	18990	162054	9	61,74039	6,860044	0						No image file specified		0	
P370	0	0	18991	162213	41	274,4232	6,693249	0						No image file specified		0	
P370	0	0	18992	162471	42	284,7352	6,779409	0						No image file specified		0	
P370	0	0	18993	162738	41	323,147	7,881635	0						No image file specified		0	
P370	0	0	18994	162996	41	88,19582	2,151118	0						No image file specified		0	
P370	0	0	18995	163246	33	56,33959	1,70726	0						No image file specified		0	
P370	0	0	18996	163637	42	469,0141	11,167	0						No image file specified		0	
P370	0	0	18997	163829	42	96,6495	2,301178	0						No image file specified		0	
P370	0	0	18998	164071	33	175,2407	5,310323	0						No image file specified		0	
P370	0	0	18999	164487	50	345,7277	6,914555	0						No image file specified		0	
P370	0	0	19000	164729	8	46,89415	5,861769	0						No image file specified		0	
P370	0	0	19001	164887	267	799,8312	2,995623	-1						No image file specified		0	
P370	0	0	19002	165454	25	88,42134	3,536854	0						No image file specified		0	
P370	0	0	19003	165646	25	94,65163	3,786065	0						No image file specified		0	
P370	0	0	19004	166062	42	361,5736	8,608896	0						No image file specified		0	
P370	0	0	19005	166312	42	103,2165	2,457536	0						No image file specified		0	
P370	0	0	19006	166729	16	93,28925	5,830578	0						No image file specified		0	
P370	0	0	19007	167012	50	347,8705	6,95741	0						No image file specified		0	
P370	0	0	19008	167412	142	712,9002	5,020424	0						No image file specified		0	
P370	0	0	19009	167645	42	197,1259	4,693473	0						No image file specified		0	
P370	0	0	19010	167904	33	105,7114	3,203375	0						No image file specified		0	
P370	0	0	19011	168070	42	133,4677	3,177801	0						No image file specified		0	
P370	0	0	19012	168279	66	265,3365	4,02025	0						No image file specified		0	
P370	0	0	19013	168520	25	55,79488	2,231795	0						No image file specified		0	
P370	0	0	19014	168712	42	117,0303	2,786435	0						No image file specified		0	
P370	0	0	19015	169004	16	71,3039	4,456494	0						No image file specified		0	
P370	0	0	19016	169187	533	52,38098	0,09827576	-1						No image file specified		0	
P370	0	0	19017	169937	33	84,0578	2,547206	0						No image file specified		0	
P370	0	0	19018	170412	33	168,0454	5,092284	0						No image file specified		0	
P370	0	0	19019	170845	42	175,5229	4,179116	0						No image file specified		0	
P370	0	0	19020	171012	75	635,8723	8,478296	0						No image file specified		0	
P370	0	0	19021	171395	42	486,9719	11,59457	0						No image file specified		0	
P370	0	0	19022	171712	41	237,1693	5,784617	0						No image file specified		0	
P370	0	0	19023	172128	42	135,0696	3,215942	0						No image file specified		0	
P370	0	0	19024	172420	558	284,0475	0,5090457	-1						No image file specified		0	
P370	0	0	19025	173087	41	120,5862	2,941126	0						No image file specified		0	
P370	0	0	19026	174753	33	147,0441	4,455882	0						No image file specified		0	
P370	0	0	19027	175028	58	229,8571	3,963054	0						No image file specified		0	
P370	0	0	19028	175170	300	270,7019	0,9023397	-1						No image file specified		0	
P370	0	0	19029	175520	333	816,8033	2,452863	-1						No image file specified		0	
P370	0	0	19030	175961	100	931,7031	9,317031	0						No image file specified		0	
P370	0	0	19031	176120	8	26,70507	3,338134	0						No image file specified		0	
P370	0	0	19032	176311	92	560,8637	6,096344	0						No image file specified		0	
P370	0	0	19033	176736	200	624,525	3,122625	0						No image file specified		0	
P370	0	0	19034	177044	125	495,2333	3,961867	-1						No image file specified		0	
P370	0	0	19035	178194	234	127,4487	0,5446526	0						No image file specified		0	
P370	0	0	19036	178544	59	603,1153	10,22229	0						No image file specified		0	
P370	0	0	19037	178953	50	568,5431	11,37086	0						No image file specified		0	
P370	0	0	19038	179169	384	513,0305	1,336017	-1						No image file specified		0	
P370	0	0	19039	179894	150	1012,116	6,747441	0						No image file specified		0	
P370	0	0	19040	180219	8	26,38207	3,297759	0						No image file specified		0	
P370	0	0	19041	180511	1455	458,301	0,3149835	-1						No image file specified		0	
P370	0	0	19042	182074	42	554,0715	13,19218	0						No image file specified		0	
P370	0	0	19043	182341	1505	617,9926	0,4106263	-1						No image file specified		0	
P370	0	0	19044	184029	25	240,5515	9,62206	0						No image file specified		0	
P370	0	0	19045	184287	1543	481,5587	0,3120925	-1						No image file specified		0	
P370	0	0	19046	185964	50	647,0905	12,94181	0						No image file specified		0	
P370	0	0	19047	186080	34	122,6701	3,607944	0						No image file specified		0	
P370	0	0	19048	186189	200	215,8537	1,079269	-1						No image file specified		0	
P370	0	0	19049	186480	34	20,88914	0,6143866	0						No image file specified		0	
P370	0	0	19050	186622	25	159,6043	6,384172	0						No image file specified		0	
P370	0	0	19051	186714	33	24,69915	0,7484592	0						No image file specified		0	
P370	0	0	19052	187188	50	558,9233	11,17847	0						No image file specified		0	
P370	0	0	19053	187505	42	429,1719	10,21838	0						No image file specified		0	
P370	0	0	19054	187597	25	20,81946	0,8327786	0						No image file specified		0	
P370	0	0	19055	187863	9	21,40464	2,378293	0						No image file specified		0	
P370	0	0	19056	187972	41	487,4231	11,88837	0						No image file specified		0	
P370	0	0	19057	188297	33	302,8745	9,178016	0						No image file specified		0	
P370	0	0	19058	188463	334	51,64766	0,1546337	-1						No image file specified		0	
P370	0	0	19059	188905	33	337,0986	10,21511	0						No image file specified		0	
P370	0	0	19060	189113	50	165,4632	3,309264	0						No image file specified		0	
P370	0	0	19061	189205	342	741,2534	2,167408	-1						No image file specified		0	
P370	0	0	19062	189630	67	329,2881	4,914749	0						No image file specified		0	
P370	0	0	19063	189855	42	292,7304	6,969771	0						No image file specified		0	
P370	0	0	19064	190055	33	191,7894	5,8118	0						No image file specified		0	
P370	0	0	19065	190230	100	988,1511	9,881511	0						No image file specified		0	
P370	0	0	19066	190496	42	377,9205	8,998108	0						No image file specified		0	
P370	0	0	19067	190721	42	399,4395	9,510464	0						No image file specified		0	
P370	0	0	19068	190946	25	201,829	8,073161	0						No image file specified		0	
P370	0	0	19069	191130	66	893,2847	13,53462	0						No image file specified		0	
P370	0	0	19070	191446	42	124,154	2,956048	0						No image file specified		0	
P370	0	0	19071	191663	33	252,8534	7,662225	0						No image file specified		0	
P370	0	0	19072	192146	34	182,5947	5,370433	0						No image file specified		0	
P370	0	0	19073	192330	41	473,7579	11,55507	0						No image file specified		0	
P370	0	0	19074	192663	433	854,782	1,974092	-1						No image file specified		0	
P370	0	0	19075	193230	200	211,7451	1,058726	-1						No image file specified		0	
P370	0	0	19076	193846	167	143,0814	0,8567749	0						No image file specified		0	
P370	0	0	19077	194196	33	86,17164	2,611262	0						No image file specified		0	
P370	0	0	19078	194363	50	410,6623	8,213246	0						No image file specified		0	
P370	0	0	19079	194496	34	50,36607	1,481355	0						No image file specified		0	
P370	0	0	19080	194663	33	193,5158	5,864114	0						No image file specified		0	
P370	0	0	19081	194863	33	191,9849	5,817726	0						No image file specified		0	
P370	0	0	19082	195063	8	38,30862	4,788577	0						No image file specified		0	
P370	0	0	19083	195238	475	243,4999	0,5126315	-1						No image file specified		0	
P370	0	0	19084	195971	42	148,2872	3,530647	0						No image file specified		0	
P370	0	0	19085	196254	42	118,4901	2,821193	0						No image file specified		0	
P370	0	0	19086	196521	17	127,8526	7,520743	0						No image file specified		0	
P370	0	0	19087	196846	58	60,31782	1,039962	0						No image file specified		0	
P370	0	0	19088	197096	42	132,6056	3,157277	0						No image file specified		0	
P370	0	0	19089	197271	25	142,2709	5,690835	0						No image file specified		0	
P370	0	0	19090	197446	17	54,7481	3,220476	0						No image file specified		0	
P370	0	0	19091	197712	34	108,2571	3,184032	0						No image file specified		0	
P370	0	0	19092	197979	25	130,2611	5,210445	0						No image file specified		0	
P370	0	0	19093	198162	84	104,4995	1,244041	0						No image file specified		0	
P370	0	0	19094	198296	175	70,96197	0,405497	-1						No image file specified		0	
P370	0	0	19095	198612	9	33,29321	3,699246	0						No image file specified		0	
P370	0	0	19096	198812	17	128,716	7,571529	0						No image file specified		0	
P370	0	0	19097	199079	92	300,2435	3,263516	0						No image file specified		0	
P370	0	0	19098	199329	8	59,21516	7,401895	0						No image file specified		0	
P370	0	0	19099	199487	34	415,2149	12,2122	0						No image file specified		0	
P370	0	0	19100	199662	9	23,38212	2,598013	0						No image file specified		0	
P370	0	0	19101	199879	17	40,51202	2,38306	0						No image file specified		0	
P370	0	0	19102	199937	42	30,04672	0,7153982	-1						No image file specified		0	
P370	0	0	19103	200087	1083	67,30484	0,06214667	-1						No image file specified		0	
P370	0	0	19104	201337	42	82,52728	1,964935	0						No image file specified		0	
P370	0	0	19105	201470	217	32,93042	0,1517531	-1						No image file specified		0	
P370	0	0	19106	201904	41	109,8133	2,678372	0						No image file specified		0	
P370	0	0	19107	202295	67	69,75579	1,041131	0						No image file specified		0	
P370	0	0	19108	202870	34	113,2289	3,330261	0						No image file specified		0	
P370	0	0	19109	203037	83	870,7134	10,49052	0						No image file specified		0	
P370	0	0	19110	203454	58	255,1967	4,399943	0						No image file specified		0	
P370	0	0	19111	203737	33	175,9828	5,332813	0						No image file specified		0	
P370	0	0	19112	204045	33	170,0884	5,154195	0						No image file specified		0	
P370	0	0	19113	204203	200	49,17197	0,2458599	-1						No image file specified		0	
P370	0	0	19114	204495	42	60,39931	1,438079	0						No image file specified		0	
P370	0	0	19115	204912	33	90,97027	2,756675	0						No image file specified		0	
P370	0	0	19116	205270	208	82,90186	0,3985667	0						No image file specified		0	
P370	0	0	19117	205620	17	69,80302	4,10606	0						No image file specified		0	
P370	0	0	19118	206370	267	332,7467	1,246242	0						No image file specified		0	
P370	0	0	19119	206753	25	190,2542	7,610168	0						No image file specified		0	
P370	0	0	19120	207253	17	57,01866	3,354039	0						No image file specified		0	
P370	0	0	19121	207462	16	101,4269	6,339183	0						No image file specified		0	
P370	0	0	19122	207736	109	425,2511	3,901386	0						No image file specified		0	
P370	0	0	19123	207903	8	42,21922	5,277402	0						No image file specified		0	
P370	0	0	19124	208195	25	112,3257	4,493028	0						No image file specified		0	
P370	0	0	19125	208370	33	146,7339	4,446482	0						No image file specified		0	
P370	0	0	19126	208703	217	45,55377	0,2099252	0						No image file specified		0	
P370	0	0	19127	209011	34	178,9757	5,263991	0						No image file specified		0	
P370	0	0	19128	209361	34	174,3042	5,126595	0						No image file specified		0	
P370	0	0	19129	209645	25	70,70562	2,828225	0						No image file specified		0	
P370	0	0	19130	209828	42	87,46549	2,082512	0						No image file specified		0	
P370	0	0	19131	210228	17	60,30071	3,547101	0						No image file specified		0	
P370	0	0	19132	210811	58	368,8533	6,359539	0						No image file specified		0	
P370	0	0	19133	211036	58	291,5003	5,025867	0						No image file specified		0	
P370	0	0	19134	211378	41	321,0424	7,830301	0						No image file specified		0	
P370	0	0	19135	211644	34	170,1563	5,004597	0						No image file specified		0	
P370	0	0	19136	211753	116	154,1281	1,328691	-1						No image file specified		0	
P370	0	0	19137	212036	42	319,9177	7,617087	0						No image file specified		0	
P370	0	0	19138	212261	33	37,65167	1,14096	0						No image file specified		0	
P370	0	0	19139	212436	8	40,60632	5,075789	0						No image file specified		0	
P370	0	0	19140	212578	25	114,5041	4,580162	0						No image file specified		0	
P370	0	0	19141	212778	66	180,6405	2,736978	0						No image file specified		0	
P370	0	0	19142	212919	67	311,9787	4,656398	0						No image file specified		0	
P370	0	0	19143	213094	509	381,8249	0,7501472	-1						No image file specified		0	
P370	0	0	19144	213711	25	94,46867	3,778747	0						No image file specified		0	
P370	0	0	19145	213919	42	166,8231	3,971979	0						No image file specified		0	
P370	0	0	19146	214228	50	59,86842	1,197368	0						No image file specified		0	
P370	0	0	19147	214752	42	91,46545	2,177749	0						No image file specified		0	
P370	0	0	19148	215344	33	102,2729	3,099178	0						No image file specified		0	
P370	0	0	19149	215527	42	127,1464	3,027295	0						No image file specified		0	
P370	0	0	19150	215736	33	200,5333	6,076766	0						No image file specified		0	
P370	0	0	19151	216161	25	112,3319	4,493276	0						No image file specified		0	
P370	0	0	19152	216352	42	643,3906	15,31882	0						No image file specified		0	
P370	0	0	19153	216627	50	160,1695	3,203391	0						No image file specified		0	
P370	0	0	19154	216886	225	303,4753	1,348779	-1						No image file specified		0	
P370	0	0	19155	217319	25	100,1311	4,005245	0						No image file specified		0	
P370	0	0	19156	217560	84	325,7338	3,877783	0						No image file specified		0	
P370	0	0	19157	217794	58	246,6944	4,253351	0						No image file specified		0	
P370	0	0	19158	218002	75	184,9779	2,466372	0						No image file specified		0	
P370	0	0	19159	218552	17	81,89233	4,817196	0						No image file specified		0	
P370	0	0	19160	218994	8	82,0933	10,26166	0						No image file specified		0	
P370	0	0	19161	219152	125	674,1025	5,39282	0						No image file specified		0	
P370	0	0	19162	219469	25	80,56348	3,222539	0						No image file specified		0	
P370	0	0	19163	219652	25	108,6211	4,344842	0						No image file specified		0	
P370	0	0	19164	219919	25	66,22102	2,648841	0						No image file specified		0	
P370	0	0	19165	220094	41	187,5822	4,575175	0						No image file specified		0	
P370	0	0	19166	220269	50	364,3438	7,286877	0						No image file specified		0	
P370	0	0	19167	220552	33	224,2057	6,794114	0						No image file specified		0	
P370	0	0	19168	220693	34	355,2806	10,44943	0						No image file specified		0	
P370	0	0	19169	220910	33	154,0576	4,668413	0						No image file specified		0	
P370	0	0	19170	221060	183	893,113	4,880399	-1						No image file specified		0	
P370	0	0	19171	221310	42	92,81244	2,20982	0						No image file specified		0	
P370	0	0	19172	221493	34	272,049	8,001441	0						No image file specified		0	
P370	0	0	19173	221669	133	285,0074	2,142913	0						No image file specified		0	
P370	0	0	19174	221943	42	239,8317	5,710279	0						No image file specified		0	
P370	0	0	19175	222243	309	227,7859	0,7371712	-1						No image file specified		0	
P370	0	0	19176	222818	25	133,632	5,345281	0						No image file specified		0	
P370	0	0	19177	223118	50	42,50776	0,8501552	0						No image file specified		0	
P370	0	0	19178	223302	16	85,69493	5,355933	0						No image file specified		0	
P370	0	0	19179	223610	75	88,26786	1,176905	0						No image file specified		0	
P370	0	0	19180	223927	41	164,6049	4,014754	0						No image file specified		0	
P370	0	0	19181	224068	142	109,2817	0,7695896	-1						No image file specified		0	
P370	0	0	19182	224568	50	145,9145	2,918291	0						No image file specified		0	
P370	0	0	19183	225118	33	178,9864	5,423831	0						No image file specified		0	
P370	0	0	19184	225285	33	261,2556	7,916836	0						No image file specified		0	
P370	0	0	19185	225818	25	114,4555	4,578218	0						No image file specified		0	
P370	0	0	19186	226168	117	87,51601	0,748	0						No image file specified		0	
P370	0	0	19187	226435	233	1181,477	5,070719	-1						No image file specified		0	
P370	0	0	19188	226826	34	178,4374	5,248158	0						No image file specified		0	
P370	0	0	19189	227060	58	231,6635	3,994199	0						No image file specified		0	
P370	0	0	19190	227243	125	575,8464	4,606771	0						No image file specified		0	
P370	0	0	19191	227418	25	190,1351	7,605406	0						No image file specified		0	
P370	0	0	19192	227618	41	202,925	4,949389	0						No image file specified		0	
P370	0	0	19193	227818	41	44,73073	1,090993	0						No image file specified		0	
P370	0	0	19194	228143	33	102,0134	3,091314	0						No image file specified		0	
P370	0	0	19195	228468	41	63,3243	1,544495	0						No image file specified		0	
P370	0	0	19196	229093	25	144,2364	5,769456	0						No image file specified		0	
P370	0	0	19197	229193	108	24,11564	0,223293	-1						No image file specified		0	
P370	0	0	19198	229609	50	82,67559	1,653512	0						No image file specified		0	
P370	0	0	19199	229734	584	158,7463	0,2718259	-1						No image file specified		0	
P370	0	0	19200	230459	9	21,41759	2,379733	0						No image file specified		0	
P370	0	0	19201	230576	17	90,21447	5,306734	0						No image file specified		0	
P370	0	0	19202	230643	8	32,52553	4,065691	0						No image file specified		0	
P370	0	0	19203	230901	16	66,42125	4,151328	0						No image file specified		0	
P370	0	0	19204	231109	208	1069,662	5,142608	-1						No image file specified		0	
P370	0	0	19205	231392	34	143,2822	4,214181	0						No image file specified		0	
P370	0	0	19206	231617	675	78,1883	0,1158345	-1						No image file specified		0	
P370	0	0	19207	232409	150	68,154	0,45436	-1						No image file specified		0	
P370	0	0	19208	232851	25	145,2045	5,808182	0						No image file specified		0	
P370	0	0	19209	233117	34	201,9697	5,940285	0						No image file specified		0	
P370	0	0	19210	233551	33	154,6868	4,687478	0						No image file specified		0	
P370	0	0	19211	233776	41	330,8275	8,068965	0						No image file specified		0	
P370	0	0	19212	233951	158	879,1191	5,564045	-1						No image file specified		0	
P370	0	0	19213	234326	33	134,1899	4,06636	0						No image file specified		0	
P370	0	0	19214	234525	34	162,3936	4,776281	0						No image file specified		0	
P370	0	0	19215	234784	33	165,0717	5,002174	0						No image file specified		0	
P370	0	0	19216	235225	17	139,2007	8,188275	0						No image file specified		0	
P370	0	0	19217	235700	25	151,243	6,04972	0						No image file specified		0	
P370	0	0	19218	235925	9	50,41697	5,601886	0						No image file specified		0	
P370	0	0	19219	236317	42	306,9449	7,308213	0						No image file specified		0	
P370	0	0	19220	236509	41	270,8579	6,606291	0						No image file specified		0	
P370	0	0	19221	236742	25	125,2052	5,008208	0						No image file specified		0	
P370	0	0	19222	236959	33	379,7455	11,50744	0						No image file specified		0	
P370	0	0	19223	237150	9	26,8862	2,987356	0						No image file specified		0	
P370	0	0	19224	237259	41	236,6239	5,771315	0						No image file specified		0	
P370	0	0	19225	237459	133	200,037	1,504037	0						No image file specified		0	
P370	0	0	19226	237700	92	101,7183	1,105634	0						No image file specified		0	
P370	0	0	19227	237958	17	42,66195	2,509527	0						No image file specified		0	
P370	0	0	19228	238134	16	121,9386	7,621164	0						No image file specified		0	
P370	0	0	19229	238333	25	144,7507	5,790026	0						No image file specified		0	
P370	0	0	19230	238633	17	70,48687	4,146286	0						No image file specified		0	
P370	0	0	19231	238958	25	113,7799	4,551197	0						No image file specified		0	
P370	0	0	19232	239342	16	72,34803	4,521752	0						No image file specified		0	
P370	0	0	19233	239642	33	77,39001	2,345152	0						No image file specified		0	
P370	0	0	19234	239817	41	329,555	8,037928	0						No image file specified		0	
P370	0	0	19235	240033	184	140,0985	0,7614049	-1						No image file specified		0	
P370	0	0	19236	240392	16	80,6307	5,039419	0						No image file specified		0	
P370	0	0	19237	240783	125	80,92606	0,6474085	0						No image file specified		0	
P370	0	0	19238	241092	41	285,2272	6,956761	0						No image file specified		0	
P370	0	0	19239	241258	8	47,92325	5,990406	0						No image file specified		0	
P370	0	0	19240	241441	25	55,83589	2,233436	0						No image file specified		0	
P370	0	0	19241	241583	33	220,4218	6,67945	0						No image file specified		0	
P370	0	0	19242	241741	34	318,7033	9,373627	0						No image file specified		0	
P370	0	0	19243	242008	25	113,9733	4,55893	0						No image file specified		0	
P370	0	0	19244	242291	42	75,50602	1,797762	0						No image file specified		0	
P370	0	0	19245	242550	33	132,8804	4,02668	0						No image file specified		0	
P370	0	0	19246	242800	25	102,648	4,105919	0						No image file specified		0	
P370	0	0	19247	243016	25	180,9612	7,238449	0						No image file specified		0	
P370	0	0	19248	243191	42	167,4339	3,986521	0						No image file specified		0	
P370	0	0	19249	243633	42	170,1307	4,050732	0						No image file specified		0	
P370	0	0	19250	243891	34	120,62	3,547648	0						No image file specified		0	
P370	0	0	19251	244025	8	27,56084	3,445105	0						No image file specified		0	
P370	0	0	19252	244091	92	564,9641	6,140913	-1						No image file specified		0	
P370	0	0	19253	244350	25	80,95653	3,238261	0						No image file specified		0	
P370	0	0	19254	244891	17	82,81424	4,871426	0						No image file specified		0	
P370	0	0	19255	245066	8	75,67312	9,45914	0						No image file specified		0	
P370	0	0	19256	245291	33	148,6115	4,503378	0						No image file specified		0	
P370	0	0	19257	245433	33	180,4711	5,46882	0						No image file specified		0	
P370	0	0	19258	245758	41	330,6227	8,06397	0						No image file specified		0	
P370	0	0	19259	245983	33	261,1537	7,91375	0						No image file specified		0	
P370	0	0	19260	246208	41	142,9249	3,485974	0						No image file specified		0	
P370	0	0	19261	246374	42	59,09797	1,407095	0						No image file specified		0	
P370	0	0	19262	246541	33	247,1022	7,487947	0						No image file specified		0	
P370	0	0	19263	247016	33	121,785	3,690455	0						No image file specified		0	
P370	0	0	19264	247283	166	49,14879	0,2960771	0						No image file specified		0	
P370	0	0	19265	247824	8	31,1553	3,894413	0						No image file specified		0	
P370	0	0	19266	247966	41	343,21	8,370975	0						No image file specified		0	
P370	0	0	19267	248224	67	215,6738	3,219011	0						No image file specified		0	
P370	0	0	19268	248341	8	30,44007	3,805008	0						No image file specified		0	
P370	0	0	19269	248482	59	173,7024	2,944109	0						No image file specified		0	
P370	0	0	19270	248791	41	125,814	3,068635	0						No image file specified		0	
P370	0	0	19271	249091	41	365,4487	8,913383	0						No image file specified		0	
P370	0	0	19272	249274	58	132,9145	2,29163	0						No image file specified		0	
P370	0	0	19273	249524	33	207,4676	6,286897	0						No image file specified		0	
P370	0	0	19274	249749	25	116,4563	4,658253	0						No image file specified		0	
P370	0	0	19275	250007	25	93,56798	3,742719	0						No image file specified		0	
P370	0	0	19276	250391	58	551,1019	9,501757	0						No image file specified		0	
P370	0	0	19277	250674	42	205,6745	4,897013	0						No image file specified		0	
P370	0	0	19278	251374	16	121,5461	7,596633	0						No image file specified		0	
P370	0	0	19279	251732	25	117,905	4,7162	0						No image file specified		0	
P370	0	0	19280	251907	67	750,5901	11,20284	0						No image file specified		0	
P370	0	0	19281	252199	33	309,0852	9,366218	0						No image file specified		0	
P370	0	0	19282	252374	41	154,6682	3,772395	0						No image file specified		0	
P370	0	0	19283	252532	42	344,1074	8,193034	0						No image file specified		0	
P370	0	0	19284	252890	34	362,4861	10,66136	0						No image file specified		0	
P370	0	0	19285	253082	142	838,2116	5,902899	0						No image file specified		0	
P370	0	0	19286	253349	25	109,5516	4,382063	0						No image file specified		0	
P370	0	0	19287	253524	41	321,9744	7,853033	0						No image file specified		0	
P370	0	0	19288	253815	17	84,59365	4,976097	0						No image file specified		0	
P370	0	0	19289	254074	33	357,7003	10,8394	0						No image file specified		0	
P370	0	0	19290	254382	41	501,3413	12,22784	0						No image file specified		0	
P370	0	0	19291	254573	34	79,19734	2,329334	0						No image file specified		0	
P370	0	0	19292	254732	41	271,9027	6,631773	0						No image file specified		0	
P370	0	0	19293	254965	33	198,1541	6,004668	0						No image file specified		0	
