Participant,Task,Saccade Count,Total Saccade Duration [ms],Average Saccade Duration [ms]
157, 55.BMP,5,11193.999999999534,2238.799999999907
157, 56.BMP,2,8992.0,4496.0
157, 57.BMP,0,0.0,0.0
157, 24.BMP,4,11377.5,2844.375
157, 86.BMP,2,7924.299999999814,3962.149999999907
157, 25.BMP,2,7990.999999999534,3995.499999999767
157, 87.BMP,1,4487.600000000093,4487.600000000093
157, 88.BMP,2,3303.0,1651.5
157, 58.BMP,3,10143.100000000093,3381.033333333364
157, 26.BMP,1,3570.100000000093,3570.100000000093
157, 59.BMP,5,19435.000000000466,3887.000000000093
157, 27.BMP,3,15014.5,5004.833333333333
157, 60.BMP,3,9876.399999999907,3292.1333333333023
157, 89.BMP,3,5555.399999999441,1851.7999999998137
157, 28.BMP,3,11978.200000000186,3992.7333333333954
157, 90.BMP,1,3419.899999999907,3419.899999999907
157, 29.BMP,2,4354.0,2177.0
157, 30.BMP,5,13079.600000000559,2615.920000000112
159, 1.BMP,8,24806.899999999994,3100.8624999999993
159, 61.BMP,1,350.29999999998836,350.29999999998836
159, 62.BMP,1,7557.299999999988,7557.299999999988
159, 2.BMP,3,14980.900000000023,4993.633333333341
159, 31.BMP,9,32731.0,3636.777777777778
159, 3.BMP,4,22638.400000000023,5659.600000000006
159, 4.BMP,5,13195.900000000081,2639.180000000016
159, 63.BMP,0,0.0,0.0
159, 64.BMP,0,0.0,0.0
159, 5.BMP,1,4020.5,4020.5
159, 32.BMP,1,7340.5,7340.5
159, 33.BMP,1,667.4000000000233,667.4000000000233
159, 6.BMP,0,0.0,0.0
159, 34.BMP,3,10076.29999999993,3358.7666666666432
159, 65.BMP,5,12729.199999999953,2545.8399999999906
159, 35.BMP,3,17683.600000000093,5894.533333333365
159, 7.BMP,2,18300.900000000023,9150.450000000012
159, 8.BMP,2,13446.399999999907,6723.199999999953
159, 66.BMP,0,0.0,0.0
159, 67.BMP,0,0.0,0.0
159, 68.BMP,1,5338.5,5338.5
159, 9.BMP,3,12061.500000000233,4020.5000000000778
159, 69.BMP,0,0.0,0.0
159, 70.BMP,1,4237.29999999993,4237.29999999993
159, 36.BMP,2,8141.099999999977,4070.5499999999884
159, 37.BMP,3,14914.09999999986,4971.36666666662
159, 10.BMP,2,18801.20000000007,9400.600000000035
159, 38.BMP,1,12378.600000000093,12378.600000000093
159, 39.BMP,3,19785.800000000047,6595.266666666682
159, 40.BMP,3,15731.899999999907,5243.966666666635
159, 71.BMP,1,3186.5,3186.5
159, 72.BMP,1,1351.2000000001863,1351.2000000001863
159, 11.BMP,2,15714.999999999767,7857.499999999884
159, 41.BMP,1,9609.199999999953,9609.199999999953
159, 12.BMP,0,0.0,0.0
159, 13.BMP,3,20352.700000000186,6784.233333333395
159, 73.BMP,1,2135.5,2135.5
159, 14.BMP,1,1701.6999999999534,1701.6999999999534
159, 74.BMP,0,0.0,0.0
159, 75.BMP,0,0.0,0.0
159, 15.BMP,3,9141.90000000014,3047.3000000000466
159, 42.BMP,1,133.4000000001397,133.4000000001397
159, 43.BMP,0,0.0,0.0
159, 44.BMP,0,0.0,0.0
159, 16.BMP,1,3436.600000000093,3436.600000000093
159, 45.BMP,1,11144.0,11144.0
159, 76.BMP,0,0.0,0.0
159, 77.BMP,0,0.0,0.0
159, 17.BMP,0,0.0,0.0
159, 46.BMP,0,0.0,0.0
159, 18.BMP,0,0.0,0.0
159, 78.BMP,0,0.0,0.0
159, 47.BMP,1,13813.200000000186,13813.200000000186
159, 48.BMP,0,0.0,0.0
159, 19.BMP,2,11177.399999999907,5588.699999999953
159, 20.BMP,2,18167.399999999907,9083.699999999953
159, 49.BMP,4,17400.099999999627,4350.024999999907
159, 50.BMP,4,23205.700000000186,5801.425000000047
159, 79.BMP,1,2869.399999999907,2869.399999999907
159, 80.BMP,0,0.0,0.0
159, 81.BMP,0,0.0,0.0
159, 21.BMP,0,0.0,0.0
159, 51.BMP,0,0.0,0.0
159, 82.BMP,0,0.0,0.0
159, 52.BMP,0,0.0,0.0
159, 53.BMP,0,0.0,0.0
159, 54.BMP,0,0.0,0.0
159, 55.BMP,3,32063.99999999907,10687.999999999689
159, 56.BMP,2,9475.799999999814,4737.899999999907
159, 22.BMP,0,0.0,0.0
159, 23.BMP,0,0.0,0.0
159, 57.BMP,1,6406.0999999996275,6406.0999999996275
159, 83.BMP,0,0.0,0.0
159, 24.BMP,2,4037.200000000652,2018.600000000326
159, 58.BMP,1,18284.100000000093,18284.100000000093
159, 59.BMP,1,6990.100000000093,6990.100000000093
159, 25.BMP,4,22371.399999999907,5592.849999999977
159, 26.BMP,0,0.0,0.0
159, 84.BMP,0,0.0,0.0
159, 85.BMP,0,0.0,0.0
159, 27.BMP,0,0.0,0.0
159, 86.BMP,0,0.0,0.0
159, 87.BMP,1,7890.899999999907,7890.899999999907
159, 28.BMP,2,2502.600000000093,1251.3000000000466
159, 29.BMP,0,0.0,0.0
159, 30.BMP,0,0.0,0.0
159, 88.BMP,0,0.0,0.0
159, 89.BMP,0,0.0,0.0
159, 90.BMP,0,0.0,0.0
159, 60.BMP,1,7624.100000000093,7624.100000000093
160, 1.BMP,40,36468.600000000035,911.7150000000008
160, 61.BMP,31,36401.39999999985,1174.2387096774144
160, 31.BMP,14,31496.90000000008,2249.7785714285774
160, 62.BMP,20,30696.399999999907,1534.8199999999954
160, 32.BMP,26,37219.69999999972,1431.5269230769122
160, 2.BMP,25,34482.80000000005,1379.312000000002
160, 3.BMP,31,34901.09999999998,1125.8419354838702
160, 33.BMP,30,33365.49999999977,1112.1833333333257
160, 34.BMP,51,39003.500000000466,764.7745098039308
160, 35.BMP,23,34833.00000000023,1514.4782608695753
160, 4.BMP,36,35733.40000000014,992.5944444444483
160, 63.BMP,38,33731.90000000014,887.6815789473721
160, 64.BMP,34,31079.30000000063,914.0970588235479
160, 5.BMP,16,30962.499999999767,1935.1562499999854
160, 65.BMP,44,38886.999999999534,883.7954545454439
160, 36.BMP,31,34183.69999999984,1102.6999999999948
160, 6.BMP,31,32247.000000000116,1040.2258064516166
160, 37.BMP,39,37051.900000000256,950.0487179487245
160, 7.BMP,28,30095.699999999837,1074.8464285714228
160, 8.BMP,50,36001.89999999979,720.0379999999958
160, 38.BMP,24,36401.30000000005,1516.7208333333353
160, 9.BMP,50,34615.99999999965,692.319999999993
160, 66.BMP,46,35233.499999999534,765.9456521739029
160, 67.BMP,31,31313.499999999534,1010.1129032257915
160, 68.BMP,36,30979.10000000079,860.5305555555775
160, 39.BMP,32,32897.59999999893,1028.0499999999665
160, 69.BMP,29,32897.90000000037,1134.4103448275991
160, 70.BMP,29,32498.899999999674,1120.6517241379197
160, 40.BMP,32,38270.60000000009,1195.956250000003
160, 10.BMP,94,104166.60000000056,1108.1553191489422
160, 11.BMP,15,17867.400000000605,1191.1600000000403
160, 41.BMP,4,9875.80000000028,2468.95000000007
160, 71.BMP,5,8691.400000000373,1738.2800000000746
160, 72.BMP,0,0.0,0.0
160, 42.BMP,12,13045.79999999958,1087.149999999965
160, 43.BMP,11,14547.30000000028,1322.4818181818437
160, 12.BMP,12,11110.999999999767,925.9166666666473
160, 73.BMP,1,1835.0,1835.0
160, 13.BMP,14,21587.600000000093,1541.9714285714351
160, 14.BMP,11,13096.299999999814,1190.5727272727104
160, 44.BMP,11,18150.699999999255,1650.0636363635685
160, 15.BMP,3,5622.299999999581,1874.0999999998603
160, 74.BMP,2,3553.1999999999534,1776.5999999999767
160, 45.BMP,10,9309.099999999627,930.9099999999628
160, 46.BMP,9,11410.800000000047,1267.8666666666718
160, 47.BMP,13,13162.500000000233,1012.500000000018
160, 48.BMP,7,5805.700000000186,829.3857142857408
160, 16.BMP,18,15114.199999999953,839.6777777777752
160, 75.BMP,7,7106.40000000014,1015.2000000000199
160, 76.BMP,4,2886.2000000001863,721.5500000000466
160, 77.BMP,4,2635.8000000000466,658.9500000000116
160, 78.BMP,2,1601.5999999996275,800.7999999998137
160, 17.BMP,13,9542.400000001304,734.0307692308695
160, 18.BMP,19,17166.600000000093,903.5052631578997
160, 49.BMP,10,10443.69999999879,1044.369999999879
160, 79.BMP,1,984.3000000002794,984.3000000002794
160, 80.BMP,3,3419.7999999998137,1139.9333333332713
160, 19.BMP,4,5405.399999999907,1351.3499999999767
160, 20.BMP,4,3686.600000000559,921.6500000001397
160, 50.BMP,20,12044.600000000559,602.230000000028
160, 51.BMP,4,7490.600000000559,1872.6500000001397
160, 21.BMP,5,13729.700000000186,2745.9400000000373
160, 22.BMP,13,15564.499999999534,1197.269230769195
160, 52.BMP,14,12678.900000000838,905.6357142857742
160, 81.BMP,5,2636.100000000093,527.2200000000187
160, 82.BMP,1,1184.3999999999069,1184.3999999999069
160, 23.BMP,1,6372.799999999814,6372.799999999814
160, 83.BMP,3,3053.0,1017.6666666666666
160, 84.BMP,1,183.5,183.5
160, 53.BMP,8,8007.8999999989755,1000.9874999998719
160, 24.BMP,8,6589.499999999534,823.6874999999418
160, 54.BMP,4,7824.200000000186,1956.0500000000466
160, 55.BMP,19,12995.400000000373,683.9684210526511
160, 56.BMP,9,11827.800000000745,1314.2000000000828
160, 85.BMP,2,1151.1000000000931,575.5500000000466
160, 86.BMP,4,3803.7999999998137,950.9499999999534
160, 25.BMP,15,10609.800000000745,707.3200000000496
160, 87.BMP,9,4887.999999999069,543.1111111110076
160, 26.BMP,22,14931.099999998696,678.6863636363043
160, 27.BMP,10,6022.300000000279,602.230000000028
160, 57.BMP,27,19102.19999999879,707.488888888844
160, 58.BMP,18,15348.500000000466,852.6944444444703
160, 28.BMP,24,18801.30000000028,783.3875000000116
160, 29.BMP,11,10142.900000000838,922.0818181818944
160, 88.BMP,5,2602.5000000009313,520.5000000001862
160, 89.BMP,2,2402.2999999998137,1201.1499999999069
160, 59.BMP,6,5371.899999999907,895.3166666666511
160, 60.BMP,3,4771.299999999814,1590.4333333332713
160, 30.BMP,12,8875.099999999627,739.5916666666357
160, 90.BMP,3,1684.7000000001863,561.5666666667288
161, 61.BMP,4,3803.5,950.875
161, 31.BMP,29,18168.30000000006,626.493103448278
161, 1.BMP,63,26692.600000000064,423.6920634920645
161, 2.BMP,28,15930.900000000023,568.9607142857151
161, 32.BMP,16,10627.199999999983,664.1999999999989
161, 3.BMP,15,13646.099999999948,909.7399999999965
161, 62.BMP,15,8057.700000000012,537.1800000000007
161, 33.BMP,9,9241.900000000023,1026.8777777777805
161, 34.BMP,17,10626.200000000012,625.0705882352948
161, 35.BMP,10,8224.899999999965,822.4899999999965
161, 36.BMP,21,18567.199999999895,884.152380952376
161, 4.BMP,21,18083.79999999993,861.13333333333
161, 63.BMP,5,3703.7000000000116,740.7400000000023
161, 5.BMP,15,21303.599999999977,1420.2399999999984
161, 64.BMP,7,9425.5,1346.5
161, 65.BMP,1,2669.1999999999534,2669.1999999999534
161, 37.BMP,3,6022.400000000023,2007.4666666666744
161, 66.BMP,7,8391.300000000047,1198.7571428571496
161, 38.BMP,11,11160.800000000163,1014.6181818181966
161, 39.BMP,12,10059.600000000093,838.3000000000078
161, 6.BMP,7,6355.999999999884,907.9999999999834
161, 40.BMP,10,13762.600000000326,1376.2600000000325
161, 7.BMP,16,9675.90000000014,604.7437500000087
161, 67.BMP,1,1384.6999999999534,1384.6999999999534
161, 8.BMP,21,10993.5,523.5
161, 68.BMP,7,8441.399999999907,1205.9142857142724
161, 9.BMP,39,39121.29999999993,1003.1102564102546
161, 69.BMP,3,2452.0999999999767,817.366666666659
161, 10.BMP,17,17399.500000000233,1023.5000000000136
161, 70.BMP,5,4187.200000000186,837.4400000000372
161, 11.BMP,7,5188.5999999996275,741.2285714285182
161, 71.BMP,4,3052.899999999907,763.2249999999767
161, 72.BMP,0,0.0,0.0
161, 41.BMP,2,11260.899999999907,5630.449999999953
161, 42.BMP,12,11043.79999999958,920.3166666666317
161, 43.BMP,5,10159.899999999907,2031.9799999999814
161, 44.BMP,16,33181.299999999814,2073.8312499999884
161, 73.BMP,0,0.0,0.0
161, 45.BMP,6,9725.799999999814,1620.9666666666355
161, 46.BMP,7,14080.099999999627,2011.4428571428039
161, 47.BMP,7,12545.399999999674,1792.1999999999534
161, 12.BMP,6,5722.5,953.75
161, 74.BMP,7,8374.700000000186,1196.385714285741
161, 75.BMP,4,6873.399999999907,1718.3499999999767
161, 13.BMP,13,15564.299999999814,1197.2538461538318
161, 14.BMP,9,5722.199999999721,635.7999999999689
161, 15.BMP,15,14997.699999999488,999.8466666666325
161, 76.BMP,1,1017.5999999998603,1017.5999999998603
161, 16.BMP,15,18250.099999999627,1216.6733333333084
161, 17.BMP,8,7056.59999999986,882.0749999999825
161, 77.BMP,4,2101.600000000093,525.4000000000233
161, 18.BMP,6,10293.200000000186,1715.5333333333645
161, 48.BMP,6,10543.199999999953,1757.1999999999923
161, 49.BMP,12,6772.899999999674,564.4083333333061
161, 50.BMP,19,22521.900000000373,1185.3631578947563
161, 19.BMP,10,10292.900000000838,1029.2900000000839
161, 20.BMP,5,14063.400000000373,2812.6800000000744
161, 78.BMP,6,2652.600000000559,442.10000000009313
161, 79.BMP,7,1634.6999999997206,233.5285714285315
161, 80.BMP,3,2368.9000000003725,789.6333333334575
161, 81.BMP,0,0.0,0.0
161, 51.BMP,7,7824.399999999907,1117.7714285714153
161, 21.BMP,5,5922.4000000003725,1184.4800000000746
161, 52.BMP,11,10010.0,910.0
161, 82.BMP,4,2168.600000000093,542.1500000000233
161, 83.BMP,0,0.0,0.0
161, 53.BMP,6,11494.5,1915.75
161, 22.BMP,11,9942.500000000466,903.8636363636787
161, 84.BMP,2,7256.700000000186,3628.350000000093
161, 54.BMP,6,5254.699999999255,875.7833333332092
161, 55.BMP,11,15681.599999999627,1425.599999999966
161, 23.BMP,5,9758.999999999534,1951.799999999907
161, 24.BMP,10,28293.299999999814,2829.3299999999813
161, 56.BMP,2,3720.399999999907,1860.1999999999534
161, 57.BMP,16,5470.399999999907,341.8999999999942
161, 25.BMP,3,3670.0,1223.3333333333333
161, 58.BMP,5,5605.100000000093,1121.0200000000186
161, 26.BMP,9,10226.30000000028,1136.2555555555866
161, 85.BMP,1,366.89999999990687,366.89999999990687
161, 27.BMP,3,8457.799999999814,2819.2666666666046
161, 86.BMP,0,0.0,0.0
161, 28.BMP,14,10159.700000000652,725.6928571429037
161, 29.BMP,10,11410.499999999534,1141.0499999999533
161, 59.BMP,17,20502.700000000652,1206.0411764706266
161, 87.BMP,7,1051.1000000000931,150.15714285715617
161, 88.BMP,3,3252.899999999441,1084.2999999998137
161, 89.BMP,6,10276.199999999255,1712.699999999876
161, 60.BMP,6,6606.4000000003725,1101.0666666667287
161, 90.BMP,8,4187.199999999721,523.3999999999651
161, 30.BMP,6,3302.9999999995343,550.4999999999224
162, 1.BMP,24,28377.100000000013,1182.3791666666673
162, 61.BMP,12,7907.399999999994,658.9499999999995
162, 2.BMP,14,17099.699999999968,1221.4071428571406
162, 31.BMP,30,16483.099999999977,549.4366666666659
162, 62.BMP,9,10827.100000000006,1203.0111111111119
162, 3.BMP,43,37702.39999999991,876.7999999999978
162, 32.BMP,23,12895.899999999878,560.6913043478207
162, 33.BMP,12,13045.700000000128,1087.1416666666773
162, 63.BMP,3,5138.29999999993,1712.7666666666435
162, 34.BMP,7,12578.400000000198,1796.914285714314
162, 64.BMP,4,6189.199999999953,1547.2999999999884
162, 35.BMP,9,12294.800000000047,1366.088888888894
162, 36.BMP,21,29327.70000000007,1396.5571428571461
162, 65.BMP,14,12812.199999999837,915.1571428571312
162, 4.BMP,14,12578.600000000093,898.4714285714352
162, 37.BMP,12,13646.799999999814,1137.233333333318
162, 5.BMP,7,10293.000000000116,1470.4285714285882
162, 6.BMP,8,6989.90000000014,873.7375000000175
162, 66.BMP,8,4036.8000000000466,504.6000000000058
162, 38.BMP,5,4220.70000000007,844.140000000014
162, 7.BMP,2,7490.400000000023,3745.2000000000116
162, 8.BMP,25,23389.300000000047,935.5720000000018
162, 67.BMP,6,5805.299999999814,967.5499999999689
162, 68.BMP,2,6189.400000000023,3094.7000000000116
162, 39.BMP,13,20569.700000000186,1582.2846153846297
162, 69.BMP,1,1468.1999999999534,1468.1999999999534
162, 40.BMP,6,14697.300000000163,2449.550000000027
162, 70.BMP,0,0.0,0.0
162, 9.BMP,13,17783.800000000047,1367.984615384619
162, 10.BMP,7,16048.900000000373,2292.700000000053
162, 71.BMP,2,5538.5,2769.25
162, 41.BMP,4,12495.200000000186,3123.8000000000466
162, 42.BMP,14,20085.500000000233,1434.6785714285882
162, 72.BMP,5,11294.199999999488,2258.8399999998974
162, 73.BMP,2,4220.699999999953,2110.3499999999767
162, 74.BMP,4,8107.699999999721,2026.9249999999302
162, 75.BMP,3,4203.90000000014,1401.3000000000466
162, 76.BMP,9,16266.09999999986,1807.344444444429
162, 77.BMP,3,6939.999999999767,2313.3333333332557
162, 78.BMP,7,5722.799999999814,817.5428571428305
162, 11.BMP,12,14113.600000000093,1176.1333333333412
162, 12.BMP,23,23372.399999999674,1016.1913043478119
162, 43.BMP,11,8958.099999999162,814.3727272726511
162, 13.BMP,21,26325.600000000093,1253.6000000000045
162, 44.BMP,1,13813.300000000047,13813.300000000047
162, 14.BMP,4,10326.399999999907,2581.5999999999767
162, 45.BMP,1,2686.0,2686.0
162, 46.BMP,9,21287.100000000093,2365.2333333333436
162, 15.BMP,11,14496.799999999814,1317.8909090908921
162, 47.BMP,4,10026.199999999953,2506.5499999999884
162, 48.BMP,3,4287.800000000047,1429.266666666682
162, 79.BMP,7,4354.499999999534,622.071428571362
162, 16.BMP,14,17116.39999999944,1222.5999999999601
162, 80.BMP,5,5588.9000000003725,1117.7800000000746
162, 17.BMP,7,10460.200000000186,1494.3142857143123
162, 18.BMP,17,20636.199999999953,1213.8941176470562
162, 19.BMP,20,17416.800000000512,870.8400000000256
162, 20.BMP,26,21637.599999999627,832.2153846153703
162, 49.BMP,12,14865.099999999162,1238.7583333332634
162, 50.BMP,1,317.0,317.0
162, 21.BMP,21,19334.90000000084,920.7095238095637
162, 22.BMP,15,18984.99999999907,1265.6666666666047
162, 51.BMP,5,10743.900000000373,2148.7800000000743
162, 23.BMP,6,11994.799999999348,1999.1333333332248
162, 24.BMP,10,22021.299999998882,2202.1299999998882
162, 81.BMP,0,0.0,0.0
162, 52.BMP,1,8558.100000000093,8558.100000000093
162, 25.BMP,2,7674.100000000093,3837.0500000000466
162, 53.BMP,3,8791.899999999907,2930.6333333333023
162, 82.BMP,2,3186.200000000652,1593.100000000326
162, 83.BMP,1,3169.600000000093,3169.600000000093
162, 84.BMP,0,0.0,0.0
162, 54.BMP,3,6172.800000000279,2057.600000000093
162, 85.BMP,1,4170.700000000186,4170.700000000186
162, 86.BMP,3,2385.5000000004657,795.1666666668219
162, 87.BMP,4,8307.999999999534,2076.9999999998836
162, 55.BMP,3,2452.600000000093,817.5333333333643
162, 26.BMP,2,1167.8999999999069,583.9499999999534
162, 27.BMP,6,14497.5,2416.25
162, 56.BMP,4,8841.600000000559,2210.4000000001397
162, 57.BMP,1,5472.0,5472.0
162, 58.BMP,7,16082.200000001118,2297.4571428573026
162, 88.BMP,3,9325.69999999972,3108.5666666665734
162, 59.BMP,16,16866.099999998696,1054.1312499999185
162, 89.BMP,6,6472.9000000003725,1078.8166666667287
162, 28.BMP,6,9592.399999999441,1598.7333333332401
162, 29.BMP,12,19301.999999998603,1608.4999999998836
162, 60.BMP,5,9292.299999999814,1858.4599999999627
162, 30.BMP,4,8541.19999999972,2135.29999999993
162, 90.BMP,2,5021.5999999996275,2510.7999999998137
163, 31.BMP,23,22689.00000000003,986.4782608695665
163, 32.BMP,16,14046.699999999968,877.918749999998
163, 61.BMP,18,11461.100000000035,636.7277777777797
163, 1.BMP,43,20887.100000000006,485.7465116279071
163, 33.BMP,35,18450.399999999965,527.1542857142847
163, 62.BMP,11,8975.399999999965,815.9454545454514
163, 34.BMP,24,12011.500000000058,500.4791666666691
163, 63.BMP,12,6990.29999999993,582.5249999999942
163, 2.BMP,53,22087.29999999999,416.74150943396205
163, 3.BMP,36,16381.6000000005,455.04444444445835
163, 4.BMP,23,11744.200000000186,510.6173913043559
163, 64.BMP,12,8775.399999999907,731.2833333333256
163, 65.BMP,10,6773.800000000047,677.3800000000047
163, 5.BMP,93,38136.400000000256,410.06881720430385
163, 35.BMP,25,12462.100000000093,498.48400000000373
163, 36.BMP,24,9475.799999999697,394.82499999998737
163, 37.BMP,48,21520.099999999977,448.33541666666616
163, 6.BMP,40,10927.400000000256,273.1850000000064
163, 38.BMP,13,10427.199999999953,802.0923076923041
163, 7.BMP,33,14331.39999999979,434.28484848484214
163, 66.BMP,26,9809.599999999744,377.29230769229787
163, 67.BMP,18,9809.0,544.9444444444445
163, 8.BMP,20,16548.700000000186,827.4350000000093
163, 9.BMP,32,16082.300000000163,502.5718750000051
163, 39.BMP,26,19886.20000000007,764.8538461538488
163, 68.BMP,21,15165.000000000116,722.1428571428627
163, 69.BMP,27,14897.800000000396,551.7703703703851
163, 40.BMP,23,13529.5,588.2391304347826
163, 70.BMP,17,7107.300000000512,418.0764705882654
163, 10.BMP,36,21169.69999999972,588.0472222222145
163, 11.BMP,17,14680.200000000186,863.5411764705992
163, 12.BMP,26,13245.999999999069,509.46153846150264
163, 13.BMP,24,13195.499999999767,549.8124999999903
163, 14.BMP,26,11978.09999999986,460.6961538461485
163, 41.BMP,50,17666.89999999921,353.33799999998416
163, 71.BMP,18,6873.300000000047,381.8500000000026
163, 15.BMP,71,30729.200000000186,432.8056338028195
163, 42.BMP,17,8641.69999999972,508.3352941176306
163, 43.BMP,36,15782.299999999115,438.3972222221976
163, 72.BMP,33,9408.300000000047,285.1000000000014
163, 73.BMP,6,3219.8000000000466,536.633333333341
163, 16.BMP,26,13163.0,506.2692307692308
163, 74.BMP,10,5805.800000000047,580.5800000000047
163, 44.BMP,28,14512.900000000373,518.3178571428705
163, 17.BMP,19,10289.300000000512,541.5421052631849
163, 75.BMP,22,7991.200000000419,363.2363636363827
163, 18.BMP,33,12628.599999999627,382.6848484848372
163, 76.BMP,128,35351.90000000084,276.18671875000655
163, 45.BMP,1600,246323.29999999818,153.95206249999887
163, 56.BMP,25,7708.300000000279,308.3320000000112
163, 57.BMP,87,25341.099999997765,291.27701149422717
163, 58.BMP,80,24923.50000000233,311.5437500000291
163, 59.BMP,28,11996.099999999627,428.4321428571296
163, 60.BMP,74,10976.500000001397,148.33108108109997
163, 29.BMP,19,4570.5999999996275,240.5578947368225
163, 90.BMP,27,10075.999999998137,373.1851851851162
165, 31.BMP,41,19952.70000000004,486.6512195121961
165, 32.BMP,35,18800.800000000163,537.165714285719
165, 1.BMP,58,25240.59999999986,435.18275862068725
165, 61.BMP,18,8459.200000000012,469.9555555555562
165, 62.BMP,14,6056.000000000116,432.5714285714369
165, 63.BMP,9,4521.500000000058,502.38888888889534
165, 2.BMP,36,12145.10000000021,337.36388888889473
165, 33.BMP,14,11994.899999999965,856.778571428569
165, 3.BMP,38,20153.400000000023,530.352631578948
165, 4.BMP,14,7240.90000000014,517.2071428571528
165, 34.BMP,34,21771.300000000163,640.3323529411813
165, 64.BMP,19,11862.099999999744,624.3210526315655
165, 35.BMP,13,6539.199999999953,503.01538461538104
165, 36.BMP,75,38621.10000000056,514.9480000000075
165, 5.BMP,13,8808.09999999986,677.546153846143
165, 37.BMP,18,9293.20000000007,516.2888888888928
165, 38.BMP,32,17684.399999999674,552.6374999999898
165, 65.BMP,16,6773.5,423.34375
165, 6.BMP,14,5455.09999999986,389.64999999999003
165, 7.BMP,19,7374.500000000233,388.13157894738066
165, 66.BMP,15,7023.399999999907,468.22666666666044
165, 67.BMP,19,4704.300000000279,247.59473684211997
165, 39.BMP,29,9009.300000000163,310.6655172413849
165, 8.BMP,14,5639.400000000605,402.81428571432895
165, 68.BMP,16,4654.200000000186,290.88750000001164
165, 69.BMP,7,2285.4000000001397,326.4857142857342
165, 9.BMP,23,10710.899999999208,465.6913043477917
165, 10.BMP,26,11395.100000000326,438.27307692308943
165, 70.BMP,10,3769.9000000003725,376.99000000003724
165, 40.BMP,21,9242.30000000028,440.1095238095371
165, 11.BMP,18,7990.9999999993015,443.94444444440563
165, 71.BMP,10,5538.800000000047,553.8800000000047
165, 12.BMP,12,9943.500000000233,828.6250000000194
165, 72.BMP,9,5772.399999999907,641.3777777777674
165, 41.BMP,48,24189.899999998976,503.95624999997864
165, 73.BMP,14,5021.899999999907,358.7071428571362
165, 13.BMP,19,14881.700000000186,783.2473684210624
165, 14.BMP,10,5288.600000000093,528.8600000000093
165, 74.BMP,8,3653.9000000001397,456.73750000001746
165, 42.BMP,30,9042.100000000326,301.4033333333442
165, 43.BMP,10,5839.100000000093,583.9100000000093
165, 75.BMP,17,5772.600000000093,339.5647058823584
165, 44.BMP,10,6472.9000000003725,647.2900000000373
165, 15.BMP,24,12744.699999999488,531.0291666666453
165, 76.BMP,7,4621.200000000186,660.1714285714552
165, 45.BMP,49,17933.700000000652,365.99387755103373
165, 16.BMP,21,14597.500000000466,695.1190476190698
165, 77.BMP,5,2302.2999999998137,460.45999999996275
165, 46.BMP,28,13480.200000000186,481.43571428572096
165, 78.BMP,9,3086.400000000838,342.93333333342645
165, 47.BMP,13,15932.400000000373,1225.5692307692593
165, 48.BMP,6,6956.799999999348,1159.466666666558
165, 17.BMP,13,4788.0,368.3076923076923
165, 79.BMP,6,4688.200000000186,781.3666666666977
165, 49.BMP,11,6890.299999999348,626.3909090908498
165, 50.BMP,27,19602.100000000093,726.0037037037072
165, 18.BMP,38,19802.599999999627,521.1210526315691
165, 19.BMP,20,7691.1000000010245,384.5550000000512
165, 20.BMP,24,13246.400000000373,551.9333333333489
165, 80.BMP,3,1818.5999999996275,606.1999999998758
165, 81.BMP,6,2469.100000000093,411.51666666668217
165, 21.BMP,20,11761.799999998882,588.0899999999441
165, 51.BMP,33,14998.299999999814,454.4939393939338
165, 22.BMP,28,11260.999999999069,402.1785714285382
165, 23.BMP,32,15197.699999999255,474.9281249999767
165, 82.BMP,3,2068.600000000093,689.5333333333643
165, 52.BMP,23,12011.0,522.2173913043479
165, 53.BMP,11,8325.099999999162,756.8272727271965
165, 54.BMP,21,11627.69999999972,553.6999999999867
165, 24.BMP,31,22805.500000001397,735.6612903226257
165, 25.BMP,11,13530.19999999972,1230.0181818181563
165, 83.BMP,4,3353.5,838.375
165, 26.BMP,20,9793.099999999162,489.6549999999581
165, 27.BMP,31,10594.299999999814,341.7516129032198
165, 84.BMP,10,6156.299999998417,615.6299999998416
165, 28.BMP,29,10593.19999999972,365.28275862068
165, 85.BMP,6,2736.3000000002794,456.05000000004657
165, 86.BMP,0,0.0,0.0
165, 87.BMP,14,6690.300000001211,477.8785714286579
165, 55.BMP,53,18367.899999999907,346.56415094339445
165, 29.BMP,25,10609.900000001304,424.39600000005214
165, 88.BMP,10,5739.0,573.9
165, 56.BMP,21,9909.899999998976,471.8999999999512
165, 89.BMP,14,13630.299999999814,973.5928571428439
165, 57.BMP,29,16583.49999999907,571.8448275861748
165, 30.BMP,24,9709.500000000931,404.5625000000388
165, 58.BMP,82,33366.600000001956,406.9097560975848
165, 59.BMP,17,8292.099999999162,487.7705882352448
165, 60.BMP,10,5138.099999999162,513.8099999999162
165, 90.BMP,11,5421.499999999534,492.863636363594
167, 31.BMP,9,12345.700000000012,1371.7444444444457
167, 61.BMP,14,8224.29999999993,587.449999999995
167, 62.BMP,12,4821.100000000151,401.75833333334594
167, 63.BMP,4,3720.4000000000233,930.1000000000058
167, 32.BMP,13,10409.999999999884,800.7692307692218
167, 64.BMP,9,6189.199999999953,687.6888888888838
167, 1.BMP,47,27426.900000000023,583.5510638297877
167, 33.BMP,5,4221.000000000058,844.2000000000116
