Participant,Task,Fixation Count,Total Fixation Duration [ms],Average Fixation Duration [ms]
154, 34.BMP,70,5923.099999998696,84.61571428569566
154, 64.BMP,31,3019.599999999162,97.40645161287618
154, 3.BMP,85,8325.70000000042,97.94941176471082
154, 4.BMP,64,6372.399999999208,99.56874999998763
154, 65.BMP,15,1101.399999999674,73.42666666664493
154, 5.BMP,61,5388.300000000745,88.33278688525812
154, 6.BMP,54,5121.49999999837,94.84259259256241
154, 35.BMP,65,6257.500000000233,96.26923076923435
154, 36.BMP,123,12781.200000000652,103.91219512195651
154, 37.BMP,71,6489.899999999674,91.40704225351654
154, 66.BMP,39,4354.100000000792,111.64358974361004
154, 38.BMP,81,8575.700000001118,105.87283950618664
154, 7.BMP,46,4253.699999999721,92.4717391304287
154, 8.BMP,113,10778.099999998696,95.381415929192
154, 39.BMP,100,10275.899999998976,102.75899999998975
154, 67.BMP,21,1701.4000000008382,81.01904761908753
154, 9.BMP,99,8792.0,88.8080808080808
154, 10.BMP,78,7574.399999999441,97.10769230768514
154, 68.BMP,29,2069.0000000009313,71.344827586239
154, 69.BMP,10,1017.5000000009313,101.75000000009314
154, 40.BMP,83,6990.199999997858,84.21927710840792
154, 70.BMP,30,2869.1999999987893,95.63999999995964
154, 71.BMP,23,2568.100000000093,111.65652173913449
154, 41.BMP,58,5755.199999998789,99.22758620687567
154, 72.BMP,38,3937.0000000009313,103.60526315791924
154, 11.BMP,60,5921.5999999996275,98.69333333332712
154, 12.BMP,80,9310.099999996368,116.3762499999546
154, 73.BMP,12,1467.5,122.29166666666667
154, 13.BMP,61,6323.099999998696,103.65737704915895
154, 42.BMP,80,7741.700000002049,96.77125000002562
154, 14.BMP,32,3270.4000000003725,102.20000000001164
154, 43.BMP,35,3154.6999999997206,90.13428571427774
154, 74.BMP,16,1718.4000000003725,107.40000000002328
154, 15.BMP,57,4454.200000000186,78.14385964912607
154, 44.BMP,29,2068.299999999348,71.32068965514993
154, 45.BMP,85,8691.30000000121,102.25058823530836
154, 46.BMP,110,10376.499999998603,94.33181818180549
154, 47.BMP,66,6224.1000000010245,94.30454545456098
154, 75.BMP,25,2336.7000000011176,93.4680000000447
154, 76.BMP,44,4020.60000000149,91.37727272730659
154, 77.BMP,13,1301.200000000652,100.09230769235783
154, 16.BMP,54,5138.899999999441,95.16481481480447
154, 48.BMP,45,4237.400000001304,94.16444444447342
154, 17.BMP,63,5856.500000000466,92.96031746032484
154, 18.BMP,91,8075.000000000466,88.73626373626885
154, 78.BMP,12,1384.4999999995343,115.37499999996119
154, 79.BMP,12,1117.4000000003725,93.11666666669771
154, 49.BMP,30,2268.4999999995343,75.61666666665114
154, 50.BMP,72,7407.8999999989755,102.88749999998578
154, 19.BMP,51,4453.299999999348,87.31960784312447
154, 20.BMP,59,5004.900000001304,84.82881355934413
154, 80.BMP,14,1267.300000000745,90.52142857148179
154, 21.BMP,45,3953.899999999441,87.86444444443202
154, 81.BMP,8,700.6000000000931,87.57500000001164
154, 22.BMP,58,5338.300000001211,92.03965517243466
154, 23.BMP,50,4103.39999999851,82.0679999999702
154, 82.BMP,18,1417.7999999998137,78.76666666665632
154, 51.BMP,64,5773.1000000010245,90.20468750001601
154, 52.BMP,74,6556.300000000279,88.59864864865243
154, 53.BMP,25,2135.100000000093,85.40400000000372
154, 54.BMP,51,3737.3999999989755,73.28235294115639
154, 83.BMP,37,3436.899999998044,92.88918918913633
154, 84.BMP,13,1051.4000000003725,80.87692307695173
154, 55.BMP,46,3737.3000000012107,81.24565217393936
154, 85.BMP,13,1434.5999999996275,110.3538461538175
154, 56.BMP,27,2736.200000000652,101.34074074076489
154, 86.BMP,11,1167.700000000652,106.15454545460472
154, 24.BMP,55,4971.800000001676,90.39636363639411
154, 57.BMP,39,3637.400000001304,93.2666666667001
154, 25.BMP,42,4003.899999999907,95.33095238095017
154, 58.BMP,48,4254.400000001304,88.6333333333605
154, 87.BMP,22,1801.7999999988824,81.8999999999492
154, 59.BMP,52,4737.400000001304,91.10384615387123
154, 26.BMP,79,7624.399999996647,96.51139240502086
154, 88.BMP,13,1501.300000000745,115.4846153846727
154, 60.BMP,28,2519.199999999255,89.97142857140196
154, 27.BMP,51,4837.800000001676,94.85882352944463
154, 89.BMP,14,1134.9999999990687,81.07142857136205
154, 28.BMP,60,4854.100000005215,80.90166666675358
154, 29.BMP,33,2985.899999999441,90.48181818180124
154, 30.BMP,27,2252.5,83.42592592592592
154, 90.BMP,12,917.2000000020489,76.43333333350408
155, 1.BMP,88,16531.50000000006,187.85795454545521
155, 2.BMP,105,21771.70000000007,207.34952380952447
155, 61.BMP,26,4620.79999999993,177.72307692307425
155, 62.BMP,41,8608.799999999756,209.9707317073111
155, 3.BMP,84,17566.40000000008,209.1238095238105
155, 4.BMP,74,14146.500000000291,191.16891891892286
155, 5.BMP,50,9309.099999999744,186.18199999999487
155, 63.BMP,28,5672.099999999686,202.57499999998876
155, 31.BMP,71,13931.400000000023,196.21690140845104
155, 6.BMP,38,8541.09999999986,224.76578947368054
155, 64.BMP,36,6989.400000000023,194.15000000000066
155, 32.BMP,54,15347.900000000373,284.2203703703773
155, 33.BMP,71,15115.099999999744,212.8887323943626
155, 34.BMP,36,8858.5,246.06944444444446
155, 35.BMP,59,12395.599999999977,210.0949152542369
155, 65.BMP,16,3653.2000000003027,228.32500000001892
155, 36.BMP,54,15131.900000000023,280.2203703703708
155, 37.BMP,115,26841.69999999972,233.40608695651932
155, 38.BMP,47,10526.799999999814,223.97446808510242
155, 7.BMP,33,6089.4000000003725,184.52727272728401
155, 66.BMP,22,3886.7000000001863,176.66818181819028
155, 8.BMP,89,22205.400000000023,249.49887640449464
155, 67.BMP,23,4053.4000000000233,176.23478260869666
155, 9.BMP,58,14613.199999999604,251.9517241379242
155, 39.BMP,74,17416.399999999907,235.3567567567555
155, 40.BMP,54,11344.200000000186,210.07777777778122
155, 10.BMP,69,17683.59999999823,256.28405797098884
155, 68.BMP,18,3603.5999999996275,200.1999999999793
155, 69.BMP,12,3670.2000000001863,305.85000000001554
155, 70.BMP,25,5572.000000001164,222.88000000004658
155, 71.BMP,37,7240.700000000186,195.69459459459964
155, 11.BMP,35,8274.700000000885,236.42000000002528
155, 72.BMP,28,5221.5999999996275,186.485714285701
155, 73.BMP,23,4904.800000000279,213.25217391305563
155, 41.BMP,77,14847.90000000014,192.82987012987195
155, 12.BMP,62,13128.299999997951,211.74677419351534
155, 42.BMP,47,9943.500000000698,211.5638297872489
155, 43.BMP,36,6673.099999999395,185.36388888887208
155, 13.BMP,70,14047.500000000233,200.67857142857474
155, 44.BMP,40,8742.09999999986,218.5524999999965
155, 14.BMP,29,6857.300000000279,236.4586206896648
155, 45.BMP,53,11361.199999999255,214.36226415092935
155, 74.BMP,40,10694.100000000792,267.3525000000198
155, 46.BMP,73,14865.300000001444,203.63424657536223
155, 75.BMP,18,3803.5999999998603,211.31111111110334
155, 76.BMP,26,5738.699999999953,220.71923076922897
155, 15.BMP,69,11627.699999999255,168.51739130433702
155, 77.BMP,22,4254.09999999986,193.36818181817546
155, 78.BMP,19,3753.600000000093,197.557894736847
155, 47.BMP,81,17600.199999999488,217.28641975308008
155, 79.BMP,17,2653.0999999996275,156.06470588233103
155, 16.BMP,49,9208.499999999767,187.92857142856667
155, 17.BMP,44,7640.700000000652,173.65227272728754
155, 18.BMP,111,19319.19999999972,174.04684684684432
155, 80.BMP,21,4587.899999999441,218.47142857140196
155, 48.BMP,38,6506.600000000559,171.22631578948838
155, 49.BMP,51,10059.69999999879,197.2490196078194
155, 50.BMP,106,21536.39999999758,203.17358490563754
155, 19.BMP,55,8909.299999997951,161.98727272723548
155, 20.BMP,86,16098.400000002235,187.1906976744446
155, 51.BMP,36,7957.600000000093,221.04444444444704
155, 21.BMP,56,10860.000000002328,193.928571428613
155, 81.BMP,13,2168.4999999990687,166.80769230762067
155, 82.BMP,16,2618.700000000652,163.66875000004075
155, 83.BMP,24,4520.899999999441,188.37083333331006
155, 52.BMP,43,9075.300000001676,211.05348837213202
155, 53.BMP,35,5856.200000001583,167.32000000004524
155, 84.BMP,14,2652.499999998603,189.46428571418593
155, 54.BMP,46,9242.299999998882,200.91956521736702
155, 22.BMP,44,7590.499999999069,172.51136363634248
155, 23.BMP,68,14380.399999999441,211.47647058822707
155, 85.BMP,11,2085.4999999995343,189.59090909086675
155, 55.BMP,48,10610.60000000149,221.0541666666977
155, 24.BMP,84,16966.59999999916,201.98333333332334
155, 56.BMP,39,6907.099999997299,177.10512820505895
155, 25.BMP,38,6939.699999998324,182.6236842104822
155, 57.BMP,62,12278.099999999627,198.03387096773594
155, 86.BMP,18,3637.1000000010245,202.06111111116803
155, 87.BMP,20,3136.0,156.8
155, 88.BMP,24,5304.600000000093,221.02500000000387
155, 89.BMP,17,3754.0000000004657,220.8235294117921
155, 58.BMP,65,13713.499999997672,210.97692307688726
155, 26.BMP,59,14279.800000001676,242.0305084746047
155, 27.BMP,62,13111.90000000177,211.48225806454468
155, 28.BMP,51,9459.400000000838,185.47843137256547
155, 59.BMP,47,9508.699999997392,202.31276595739132
155, 60.BMP,34,7507.299999999814,220.8029411764651
155, 29.BMP,59,7574.599999997765,128.38305084741975
155, 30.BMP,56,8691.399999999907,155.20357142856977
155, 90.BMP,17,3586.7999999998137,210.9882352941067
156, 1.BMP,27,2002.2999999999884,74.15925925925883
156, 31.BMP,9,550.6000000000349,61.17777777778166
156, 61.BMP,17,1351.2999999998137,79.48823529410669
156, 32.BMP,8,416.9000000000233,52.11250000000291
156, 2.BMP,26,2302.5999999999767,88.56153846153757
156, 3.BMP,51,4020.800000000105,78.83921568627656
156, 4.BMP,28,1901.9999999999418,67.92857142856936
156, 62.BMP,44,3653.3999999998487,83.03181818181474
156, 33.BMP,18,1134.6999999999534,63.038888888886305
156, 63.BMP,15,1001.3999999999069,66.7599999999938
156, 5.BMP,11,734.3000000000466,66.75454545454969
156, 34.BMP,14,867.0999999996275,61.93571428568767
156, 35.BMP,23,1768.2999999998137,76.88260869564408
156, 64.BMP,26,2068.9000000001397,79.5730769230823
156, 6.BMP,21,1834.8999999999069,87.37619047618604
156, 7.BMP,21,1334.2999999998137,63.53809523808637
156, 65.BMP,20,1801.6999999996042,90.08499999998021
156, 8.BMP,44,3219.79999999993,73.17727272727114
156, 66.BMP,16,1285.199999999837,80.32499999998981
156, 67.BMP,46,3936.899999999907,85.58478260869363
156, 36.BMP,69,5138.299999999348,74.46811594201954
156, 37.BMP,63,4837.800000001211,76.79047619049541
156, 38.BMP,46,3870.5999999993946,84.14347826085641
156, 68.BMP,50,4304.600000000326,86.09200000000652
156, 9.BMP,67,5054.90000000014,75.4462686567185
156, 69.BMP,30,2452.7000000001863,81.75666666667287
156, 39.BMP,48,3620.099999998929,75.41874999997769
156, 10.BMP,79,6440.100000000559,81.52025316456404
156, 40.BMP,47,3869.6999999999534,82.3340425531905
156, 70.BMP,30,2235.600000000093,74.52000000000311
156, 11.BMP,48,3569.8000000005122,74.37083333334401
156, 41.BMP,60,5371.500000001863,89.52500000003104
156, 42.BMP,27,2536.100000000559,93.92962962965032
156, 12.BMP,48,4670.800000000512,97.30833333334401
156, 71.BMP,37,3019.3000000000466,81.60270270270397
156, 72.BMP,30,3003.699999999022,100.12333333330074
156, 73.BMP,31,3186.6999999997206,102.79677419353938
156, 74.BMP,74,6243.299999999581,84.36891891891325
156, 43.BMP,33,3153.2999999998137,95.5545454545398
156, 75.BMP,48,4253.000000000233,88.60416666667152
156, 13.BMP,61,5540.100000000559,90.821311475419
156, 14.BMP,46,3302.499999999767,71.7934782608645
156, 44.BMP,66,5605.200000001118,84.92727272728966
156, 76.BMP,35,3353.3999999987427,95.81142857139265
156, 45.BMP,55,5404.800000000745,98.26909090910445
156, 15.BMP,60,4721.100000000093,78.68500000000155
156, 77.BMP,30,2519.0,83.96666666666667
156, 46.BMP,48,4254.699999999488,88.63958333332266
156, 47.BMP,58,4555.199999999721,78.53793103447794
156, 78.BMP,11,867.5999999998603,78.87272727271457
156, 16.BMP,26,1818.6000000005588,69.94615384617533
156, 48.BMP,48,3887.5000000018626,80.98958333337214
156, 17.BMP,33,2503.199999999255,75.85454545452288
156, 18.BMP,27,2019.1000000005588,74.78148148150218
156, 49.BMP,32,2468.5000000004657,77.14062500001455
156, 19.BMP,51,3937.3999999989755,77.20392156860737
156, 20.BMP,23,1702.3000000012107,74.0130434783135
156, 79.BMP,13,1150.7999999988824,88.52307692299095
156, 80.BMP,16,1034.6000000000931,64.66250000000582
156, 50.BMP,20,1317.8000000012107,65.89000000006054
156, 21.BMP,48,5455.199999997858,113.64999999995537
156, 51.BMP,75,7792.399999999907,103.89866666666542
156, 52.BMP,44,3854.3000000012107,87.5977272727548
156, 81.BMP,12,1818.3999999994412,151.53333333328678
156, 22.BMP,35,2853.100000000559,81.51714285715882
156, 23.BMP,39,3803.8000000002794,97.5333333333405
156, 53.BMP,13,934.1000000005588,71.85384615388914
156, 82.BMP,6,483.6000000005588,80.60000000009313
156, 54.BMP,38,3003.700000000652,79.04473684212242
156, 83.BMP,5,267.0,53.4
156, 55.BMP,32,2352.2999999998137,73.50937499999418
156, 84.BMP,16,1584.4999999995343,99.0312499999709
156, 85.BMP,14,1518.0,108.42857142857143
156, 24.BMP,62,5721.800000001676,92.28709677422059
156, 86.BMP,54,5271.999999997206,97.62962962957789
156, 87.BMP,16,1084.800000000745,67.80000000004657
156, 25.BMP,56,4737.599999997299,84.59999999995178
156, 56.BMP,24,1867.8000000012107,77.82500000005045
156, 88.BMP,18,1401.799999999348,77.87777777774156
156, 26.BMP,33,2552.7000000001863,77.3545454545511
156, 89.BMP,12,883.9999999995343,73.66666666662786
156, 57.BMP,57,5440.000000001397,95.43859649125258
156, 58.BMP,57,4304.899999999907,75.52456140350714
156, 27.BMP,21,1802.1000000000931,85.81428571429015
156, 28.BMP,44,3853.6999999987893,87.58409090906339
156, 29.BMP,55,5055.100000000093,91.91090909091078
156, 90.BMP,21,1885.0,89.76190476190476
156, 59.BMP,13,867.8999999999069,66.7615384615313
156, 30.BMP,23,1902.1000000010245,82.70000000004454
156, 60.BMP,45,3353.4999999990687,74.52222222220152
157, 61.BMP,36,3871.0,107.52777777777777
157, 1.BMP,123,14483.20000000004,117.74959349593529
157, 31.BMP,107,11394.100000000006,106.48691588785051
157, 32.BMP,74,7674.399999999965,103.70810810810764
157, 62.BMP,65,6840.099999999977,105.23230769230733
157, 2.BMP,56,4826.399999999674,86.18571428570847
157, 3.BMP,35,2769.799999999872,79.1371428571392
157, 33.BMP,24,2118.300000000163,88.2625000000068
157, 4.BMP,24,1868.9000000000233,77.8708333333343
157, 5.BMP,54,4787.499999999942,88.65740740740632
157, 34.BMP,14,884.2999999999302,63.16428571428072
157, 6.BMP,31,2385.2999999998137,76.94516129031658
157, 35.BMP,20,1551.300000000163,77.56500000000815
157, 63.BMP,25,1684.7999999998137,67.39199999999255
157, 7.BMP,51,4487.40000000014,87.98823529412039
157, 36.BMP,47,4187.199999999837,89.0893617021242
157, 64.BMP,12,934.3000000002794,77.85833333335661
157, 65.BMP,17,1418.0999999999767,83.41764705882215
157, 66.BMP,28,2802.6999999997206,100.0964285714186
157, 67.BMP,17,1184.199999999837,69.65882352940218
157, 37.BMP,21,1751.9999999997672,83.42857142856035
157, 38.BMP,73,6540.099999999744,89.5904109589006
157, 8.BMP,23,1768.1000000000931,76.8739130434823
157, 9.BMP,46,3770.7000000001863,81.97173913043883
157, 68.BMP,14,1267.7999999998137,90.55714285712955
157, 39.BMP,42,3303.699999999604,78.65952380951438
157, 69.BMP,11,1150.899999999674,104.6272727272431
157, 70.BMP,13,984.5000000006985,75.73076923082296
157, 10.BMP,79,6957.999999999767,88.07594936708566
157, 40.BMP,44,3853.9000000006054,87.58863636365012
157, 71.BMP,23,2018.6000000005588,87.76521739132865
157, 72.BMP,6,767.0000000002328,127.83333333337214
157, 73.BMP,10,717.1000000000931,71.71000000000932
157, 41.BMP,20,1518.5000000002328,75.92500000001164
157, 11.BMP,15,984.5999999996275,65.63999999997516
157, 12.BMP,18,1952.2999999998137,108.46111111110076
157, 74.BMP,16,1351.4000000003725,84.46250000002328
157, 42.BMP,15,1435.0,95.66666666666667
157, 43.BMP,21,1718.4999999995343,81.83333333331116
157, 13.BMP,68,5705.999999998603,83.91176470586181
157, 14.BMP,17,1184.9000000003725,69.70000000002192
157, 44.BMP,30,3453.800000000745,115.1266666666915
157, 15.BMP,73,5722.5,78.39041095890411
157, 45.BMP,24,1968.4999999997672,82.02083333332364
157, 16.BMP,17,1418.4000000006054,83.43529411768267
157, 75.BMP,8,617.4999999997672,77.1874999999709
157, 17.BMP,61,5422.999999999069,88.90163934424703
157, 18.BMP,24,2118.600000000093,88.27500000000389
157, 76.BMP,16,1133.899999999674,70.86874999997963
157, 19.BMP,23,1584.3000000000466,68.8826086956542
157, 46.BMP,36,2603.999999999767,72.33333333332686
157, 47.BMP,11,968.0,88.0
157, 77.BMP,24,1984.6000000005588,82.69166666668995
157, 48.BMP,22,1851.9999999993015,84.18181818178643
157, 20.BMP,41,3870.599999999162,94.40487804876004
157, 78.BMP,9,650.9999999995343,72.33333333328159
157, 79.BMP,10,951.3000000002794,95.13000000002793
